magic_number,mode,euler[0], euler[1], euler[2], velocity[0], velocity[1], velocity[2], input[0], input[1], dt,footer,time
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.06
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.12
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,123.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.37
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,123.56
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.62
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,123.87
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,123.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.06
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,124.12
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.31
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,124.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.56
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.62
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,124.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.81
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,124.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.06
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,125.12
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.31
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,125.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.56
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.62
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,125.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.87
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,125.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,126.06
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.12
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,126.31
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.56
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,126.62
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.81
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,126.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,127.05
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.16
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.22
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,127.35
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.41
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.54
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,127.66
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.72
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,127.85
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,127.91
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.04
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.16
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,128.22
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.35
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.41
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,128.53
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,128.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,128.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,129.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,129.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.72
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,129.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,129.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,130.27
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,130.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,130.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,130.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,130.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.39
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.58
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.70
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,131.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,131.89
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.20
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050029754638671875,3405707998,132.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.70
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,132.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00501251220703125,3405707998,133.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050067901611328125,3405707998,133.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050048828125,3405707998,133.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,133.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.39
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,134.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.58
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.89
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,134.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.20
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.39
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.58
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.70
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,135.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,135.89
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.20
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.64
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.83
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,136.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.14
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.33
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.45
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.58
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,137.70
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.89
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,137.95
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.20
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.26
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,138.39
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.51
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.58
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.70
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.76
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,138.89
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,139.01
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,139.08
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,139.20
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049991607666015625,3405707998,139.33
