magic_number,mode,euler_x,euler_y,currernt_u[0],currernt_u[1],dt,dt_observer,footer,
3735928559,0,-0.8743690252304077,0.07602821290493011,0.0,0.0,4231.578125,0.0,3405707998,
3735928559,0,-0.8565465211868286,0.43384653329849243,0.0,0.0,0.00215300009585917,0.002019000006839633,3405707998,
3735928559,0,-0.8569484949111938,0.4338454008102417,0.0,0.0,0.0011690000537782907,0.0010470000561326742,3405707998,
3735928559,0,-0.8567201495170593,0.43373191356658936,0.0,0.0,0.0019480000482872128,0.0020439999643713236,3405707998,
3735928559,0,-0.8562266826629639,0.43374788761138916,0.0,0.0,0.001699000014923513,0.002022000029683113,3405707998,
3735928559,0,-0.8553019165992737,0.4335978627204895,0.0,0.0,0.0011769999982789159,0.0019150000298395753,3405707998,
3735928559,0,-0.8546427488327026,0.43357717990875244,0.0,0.0,0.0011780000058934093,0.0018649999983608723,3405707998,
3735928559,0,-0.8544135093688965,0.433523565530777,0.0,0.0,0.0011749999830499291,0.0010550000006332994,3405707998,
3735928559,0,-0.854610025882721,0.4335021376609802,0.0,0.0,0.0011790000135079026,0.0010519999777898192,3405707998,
3735928559,0,-0.854891836643219,0.4335053861141205,0.0,0.0,0.0019460000330582261,0.0010509999701753259,3405707998,
3735928559,0,-0.8550942540168762,0.4334997534751892,0.0,0.0,0.001993000041693449,0.001259000040590763,3405707998,
3735928559,0,-0.8551302552223206,0.43344494700431824,0.0,0.0,0.0021569998934865,0.002068999921903014,3405707998,
3735928559,0,-0.8549511432647705,0.43341317772865295,0.0,0.0,0.0021520000882446766,0.00203399988822639,3405707998,
3735928559,0,-0.8549529314041138,0.4334476888179779,0.0,0.0,0.0020989999175071716,0.0020210000220686197,3405707998,
3735928559,0,-0.8548876643180847,0.43354204297065735,0.0,0.0,0.0021430000197142363,0.00204299995675683,3405707998,
3735928559,0,-0.8548693656921387,0.4336004853248596,0.0,0.0,0.0011780000058934093,0.0010590000310912728,3405707998,
3735928559,0,-0.8547375798225403,0.4336542785167694,0.0,0.0,0.001449999981559813,0.0020280000753700733,3405707998,
3735928559,0,-0.8546578884124756,0.43367668986320496,0.0,0.0,0.0011769999982789159,0.002019000006839633,3405707998,
3735928559,0,-0.8546018600463867,0.4338013231754303,0.0,0.0,0.0011739999754354358,0.001373999984934926,3405707998,
3735928559,0,-0.8544957637786865,0.4338630437850952,0.0,0.0,0.0011729999678209424,0.001053999993018806,3405707998,
3735928559,0,-0.8544919490814209,0.43392765522003174,0.0,0.0,0.001171999960206449,0.0010470000561326742,3405707998,
3735928559,0,-0.8544873595237732,0.4339809715747833,0.0,0.0,0.0021520000882446766,0.002047999994829297,3405707998,
3735928559,0,-0.854494035243988,0.43394502997398376,0.0,0.0,0.0019480000482872128,0.002044999971985817,3405707998,
3735928559,0,-0.8545643091201782,0.43406057357788086,0.0,0.0,0.0011780000058934093,0.0010590000310912728,3405707998,
3735928559,0,-0.8546264171600342,0.43409138917922974,0.0,0.0,0.0011739999754354358,0.0019109999993816018,3405707998,
3735928559,0,-0.854641318321228,0.43399813771247864,0.0,0.0,0.0011690000537782907,0.0010509999701753259,3405707998,
3735928559,0,-0.8547557592391968,0.4340130388736725,0.0,0.0,0.0011769999982789159,0.001053999993018806,3405707998,
3735928559,0,-0.8547951579093933,0.43396610021591187,0.0,0.0,0.0021649999544024467,0.0017000000225380063,3405707998,
3735928559,0,-0.8547002077102661,0.43389764428138733,0.0,0.0,0.0021619999315589666,0.0021379999816417694,3405707998,
3735928559,0,-0.8546735644340515,0.43389177322387695,0.0,0.0,0.0018599999602884054,0.0020200000144541264,3405707998,
3735928559,0,-0.8546199798583984,0.4338648021221161,0.0,0.0,0.0015450000064447522,0.0020129999611526728,3405707998,
3735928559,0,-0.8546187281608582,0.4338243305683136,0.0,0.0,0.001180000021122396,0.0010580000234767795,3405707998,
3735928559,0,-0.8545777797698975,0.4338688254356384,0.0,0.0,0.0011729999678209424,0.0010529999854043126,3405707998,
3735928559,0,-0.8545399308204651,0.4338637590408325,0.0,0.0,0.0011749999830499291,0.0010550000006332994,3405707998,
3735928559,0,-0.854501485824585,0.43378666043281555,0.0,0.0,0.0011749999830499291,0.0010560000082477927,3405707998,
3735928559,0,-0.8544729351997375,0.4338133931159973,0.0,0.0,0.0019549999851733446,0.002041999949142337,3405707998,
3735928559,0,-0.8544578552246094,0.43371689319610596,0.0,0.0,0.0012989999959245324,0.002044999971985817,3405707998,
3735928559,0,-0.8543909788131714,0.4337253272533417,0.0,0.0,0.0011749999830499291,0.0018400000408291817,3405707998,
3735928559,0,-0.8543269634246826,0.4337913691997528,0.0,0.0,0.0011739999754354358,0.0010529999854043126,3405707998,
3735928559,0,-0.8542929887771606,0.4338489770889282,0.0,0.0,0.0011699999449774623,0.0010499999625608325,3405707998,
3735928559,0,-0.8542469143867493,0.43393975496292114,0.0,0.0,0.002142000012099743,0.0013419999741017818,3405707998,
3735928559,0,-0.8541821837425232,0.43400323390960693,0.0,0.0,0.0021619999315589666,0.0020649998914450407,3405707998,
3735928559,0,-0.8542707562446594,0.4340513050556183,0.0,0.0,0.0011690000537782907,0.0010450000409036875,3405707998,
3735928559,0,-0.8542909622192383,0.43409302830696106,0.0,0.0,0.0011780000058934093,0.002050000010058284,3405707998,
3735928559,0,-0.8542962074279785,0.4338986277580261,0.0,0.0,0.0011709999525919557,0.0019259999971836805,3405707998,
3735928559,0,-0.8542888164520264,0.43383386731147766,0.0,0.0,0.001167000038549304,0.0010470000561326742,3405707998,
3735928559,0,-0.8543720245361328,0.43381941318511963,0.0,0.0,0.001167000038549304,0.0010509999701753259,3405707998,
3735928559,0,-0.8544273972511292,0.4338442385196686,0.0,0.0,0.0011709999525919557,0.0010460000485181808,3405707998,
3735928559,0,-0.8544822335243225,0.4337523877620697,0.0,0.0,0.002139999996870756,0.0020630001090466976,3405707998,
3735928559,0,-0.8544687628746033,0.43377256393432617,0.0,0.0,0.001661999966017902,0.002013999968767166,3405707998,
3735928559,0,-0.854368269443512,0.43386662006378174,0.0,0.0,0.0011699999449774623,0.0010489999549463391,3405707998,
3735928559,0,-0.8543205857276917,0.43389052152633667,0.0,0.0,0.0011749999830499291,0.001053999993018806,3405707998,
3735928559,0,-0.8542060852050781,0.43397682905197144,0.0,0.0,0.0011759999906644225,0.0010550000006332994,3405707998,
3735928559,0,-0.8541587591171265,0.43398964405059814,0.0,0.0,0.0011759999906644225,0.0017590000061318278,3405707998,
3735928559,0,-0.8540554642677307,0.43400898575782776,0.0,0.0,0.0019290000200271606,0.002047999994829297,3405707998,
3735928559,0,-0.8540740609169006,0.43415555357933044,0.0,0.0,0.001550000044517219,0.0020379999186843634,3405707998,
3735928559,0,-0.8540000319480896,0.43418222665786743,0.0,0.0,0.0011759999906644225,0.0015869999770075083,3405707998,
3735928559,0,-0.8541244864463806,0.43426647782325745,0.0,0.0,0.001183000043965876,0.001057000015862286,3405707998,
3735928559,0,-0.8541695475578308,0.43418610095977783,0.0,0.0,0.0011739999754354358,0.0010509999701753259,3405707998,
3735928559,0,-0.8542520403862,0.43414542078971863,0.0,0.0,0.0021699999924749136,0.0018189999973401427,3405707998,
3735928559,0,-0.8542444705963135,0.4341183602809906,0.0,0.0,0.0021750000305473804,0.0018260000506415963,3405707998,
3735928559,0,-0.8543411493301392,0.43406784534454346,0.0,0.0,0.0011709999525919557,0.0010489999549463391,3405707998,
3735928559,0,-0.8544718623161316,0.4340592622756958,0.0,0.0,0.0016789999790489674,0.00203399988822639,3405707998,
3735928559,0,-0.8545171022415161,0.43404853343963623,0.0,0.0,0.0011699999449774623,0.001914000022225082,3405707998,
3735928559,0,-0.8543940782546997,0.4339753985404968,0.0,0.0,0.0011739999754354358,0.0010479999473318458,3405707998,
3735928559,0,-0.8537257313728333,0.4338959753513336,0.0,0.0,0.0011729999678209424,0.0010499999625608325,3405707998,
3735928559,0,-0.8528130650520325,0.43390488624572754,0.0,0.0,0.0011709999525919557,0.001057000015862286,3405707998,
3735928559,0,-0.8519102334976196,0.4338610768318176,0.0,0.0,0.0021860001143068075,0.00203000009059906,3405707998,
3735928559,0,-0.8507113456726074,0.4338364005088806,0.0,0.0,0.0021490000654011965,0.002022000029683113,3405707998,
3735928559,0,-0.849541187286377,0.43376073241233826,0.0,0.0,0.0011739999754354358,0.0010509999701753259,3405707998,
3735928559,0,-0.848906934261322,0.43361368775367737,0.0,0.0,0.0018739999504759908,0.002053000032901764,3405707998,
3735928559,0,-0.8492501974105835,0.43372055888175964,0.0,0.0,0.001610000035725534,0.0020169999916106462,3405707998,
3735928559,0,-0.8507927656173706,0.43378111720085144,0.0,0.0,0.0011739999754354358,0.0010529999854043126,3405707998,
3735928559,1,-0.8537662625312805,0.4339844584465027,0.051310110837221146,-0.1011798307299614,0.001361000002361834,0.001053999993018806,3405707998,
3735928559,1,-0.8568805456161499,0.4341813325881958,0.051099661737680435,-0.10128627717494965,0.002199999988079071,0.0016410000389441848,3405707998,
3735928559,1,-0.8601006269454956,0.4344225823879242,0.051031630486249924,-0.10132057219743729,0.0012199999764561653,0.0010509999701753259,3405707998,
3735928559,1,-0.8618228435516357,0.4345965087413788,0.05105186626315117,-0.1013103798031807,0.0012290000449866056,0.0020439999643713236,3405707998,
3735928559,1,-0.8618412017822266,0.4347228705883026,0.051145896315574646,-0.10126294195652008,0.0012499999720603228,0.0010509999701753259,3405707998,
3735928559,1,-0.8606182336807251,0.4348878264427185,0.05126497521996498,-0.10120271146297455,0.0021869998890906572,0.0020169999916106462,3405707998,
3735928559,1,-0.8583804368972778,0.43495890498161316,0.051401060074567795,-0.10113365948200226,0.0012260000221431255,0.0019069999689236283,3405707998,
3735928559,1,-0.8560236692428589,0.4349597990512848,0.05150493606925011,-0.10108079761266708,0.001227000029757619,0.0010550000006332994,3405707998,
3735928559,1,-0.8540958762168884,0.43500465154647827,0.05156620591878891,-0.10104955732822418,0.0016410000389441848,0.002025000052526593,3405707998,
3735928559,1,-0.8528604507446289,0.434964120388031,0.05159605294466019,-0.10103432089090347,0.002211000071838498,0.002025000052526593,3405707998,
3735928559,1,-0.8520653247833252,0.43503624200820923,0.0516008697450161,-0.10103185474872589,0.002194999950006604,0.0020230000372976065,3405707998,
3735928559,1,-0.8522841930389404,0.4351513087749481,0.0515635646879673,-0.10105089843273163,0.0021840000990778208,0.0016919999616220593,3405707998,
3735928559,1,-0.853169858455658,0.43525558710098267,0.051530785858631134,-0.10106762498617172,0.0022640000097453594,0.0010550000006332994,3405707998,
3735928559,1,-0.853775680065155,0.4354395866394043,0.05154143646359444,-0.10106219351291656,0.001221999991685152,0.0010529999854043126,3405707998,
3735928559,1,-0.8534874320030212,0.4354892671108246,0.051611341536045074,-0.1010265052318573,0.0012229999992996454,0.0010519999777898192,3405707998,
3735928559,1,-0.8523370027542114,0.4355015158653259,0.051700640469789505,-0.10098084062337875,0.001221999991685152,0.0020280000753700733,3405707998,
3735928559,1,-0.8507614731788635,0.43563222885131836,0.051799096167087555,-0.10093037039041519,0.0021540001034736633,0.00203000009059906,3405707998,
3735928559,1,-0.8497102856636047,0.4357829689979553,0.05180030316114426,-0.10092975199222565,0.002220999915152788,0.0020240000449121,3405707998,
3735928559,1,-0.8498826026916504,0.4359561502933502,0.05175692215561867,-0.10095200687646866,0.002194999950006604,0.0013379999436438084,3405707998,
3735928559,1,-0.8510690331459045,0.4361345171928406,0.051709625869989395,-0.10097623616456985,0.0012250000145286322,0.0016009999671950936,3405707998,
3735928559,1,-0.8537716865539551,0.43622317910194397,0.05143672600388527,-0.10111552476882935,0.0014299999456852674,0.0010509999701753259,3405707998,
3735928559,1,-0.8583646416664124,0.4364997148513794,0.05124221742153168,-0.10121423751115799,0.0021879998967051506,0.0020359999034553766,3405707998,
3735928559,1,-0.8626919984817505,0.4363303482532501,0.05134700983762741,-0.10116111487150192,0.0012229999992996454,0.0010519999777898192,3405707998,
3735928559,1,-0.8543683886528015,0.4367876946926117,0.05232128128409386,-0.10066066682338715,0.0012280000373721123,0.0020759999752044678,3405707998,
3735928559,1,-0.8083069920539856,0.43385738134384155,0.05686698481440544,-0.09816431254148483,0.001408000010997057,0.0020210000220686197,3405707998,
3735928559,1,-0.7033001184463501,0.4266389012336731,0.06850340962409973,-0.09042879939079285,0.0012280000373721123,0.0010529999854043126,3405707998,
3735928559,1,-0.5367422103881836,0.42384183406829834,0.0884123370051384,-0.07108688354492188,0.0014830000000074506,0.00204299995675683,3405707998,
3735928559,1,-0.31103354692459106,0.4171595871448517,0.11181703954935074,-0.019158190116286278,0.0012150000547990203,0.0020069999154657125,3405707998,
3735928559,1,-0.06774678081274033,0.4065312445163727,0.1016421765089035,0.05038803815841675,0.0012179999612271786,0.0010580000234767795,3405707998,
3735928559,1,0.18759635090827942,0.390430212020874,0.07134900987148285,0.08820093423128128,0.001246000058017671,0.0012250000145286322,3405707998,
3735928559,1,0.4395650625228882,0.365893691778183,0.050766509026288986,0.10145366936922073,0.0014890000456944108,0.0010489999549463391,3405707998,
3735928559,1,0.655025064945221,0.3415720462799072,0.039014510810375214,0.10652677714824677,0.001227000029757619,0.0010550000006332994,3405707998,
3735928559,1,0.8254137635231018,0.3146876394748688,0.031821753829717636,0.10889197140932083,0.001230000052601099,0.0010509999701753259,3405707998,
3735928559,1,0.9577147364616394,0.28970637917518616,0.026765722781419754,0.11024373769760132,0.0022090000566095114,0.0018210000125691295,3405707998,
3735928559,1,1.056562900543213,0.267804890871048,0.02425987832248211,0.11082212626934052,0.0012309999438002706,0.0010529999854043126,3405707998,
