magic_number,mode,euler_x,euler_y,currernt_u[0],currernt_u[1],dt,dt_observer,footer,
3735928559,0,0.01152948196977377,-0.008385547436773777,0.0,0.0,4284.328125,0.0,3405707998,
3735928559,0,0.01162115391343832,-0.008319718763232231,0.0,0.0,0.001155999954789877,0.0015559999737888575,3405707998,
3735928559,0,0.011589502915740013,-0.008297182619571686,0.0,0.0,0.0011549999471753836,0.0010369999799877405,3405707998,
3735928559,0,0.011627928353846073,-0.008264385163784027,0.0,0.0,0.002148000057786703,0.00204299995675683,3405707998,
3735928559,0,0.011663204990327358,-0.008151314221322536,0.0,0.0,0.001551999943330884,0.0020669999066740274,3405707998,
3735928559,0,0.011727181263267994,-0.008230890147387981,0.0,0.0,0.0011630000080913305,0.0010430000256747007,3405707998,
3735928559,0,0.011743211187422276,-0.008232287131249905,0.0,0.0,0.001171999960206449,0.0010379999876022339,3405707998,
3735928559,0,0.011799913831055164,-0.008336209692060947,0.0,0.0,0.0021359999664127827,0.0019600000232458115,3405707998,
3735928559,0,0.011937499977648258,-0.008340725675225258,0.0,0.0,0.001158999977633357,0.0010359999723732471,3405707998,
3735928559,0,0.0119303734973073,-0.008399473503232002,0.0,0.0,0.0011620000004768372,0.0018390000332146883,3405707998,
3735928559,0,0.011963527649641037,-0.008433242328464985,0.0,0.0,0.001158999977633357,0.001041000010445714,3405707998,
3735928559,0,0.011945907026529312,-0.008584997616708279,0.0,0.0,0.0020540000405162573,0.0014299999456852674,3405707998,
3735928559,0,0.011931665241718292,-0.008707987144589424,0.0,0.0,0.0021800000686198473,0.002013999968767166,3405707998,
3735928559,0,0.012008074671030045,-0.008649539202451706,0.0,0.0,0.0014130000490695238,0.0020039998926222324,3405707998,
3735928559,0,0.01199300866574049,-0.008568811230361462,0.0,0.0,0.0011579999700188637,0.001041000010445714,3405707998,
3735928559,0,0.011944947764277458,-0.008496573194861412,0.0,0.0,0.002124000107869506,0.0016919999616220593,3405707998,
3735928559,0,0.012044214643537998,-0.008502352051436901,0.0,0.0,0.002179000061005354,0.0020099999383091927,3405707998,
3735928559,0,0.012089540250599384,-0.00840036291629076,0.0,0.0,0.0013370000524446368,0.0020520000252872705,3405707998,
3735928559,0,0.011937028728425503,-0.008243593387305737,0.0,0.0,0.0011609999928623438,0.001424000016413629,3405707998,
3735928559,0,0.011955185793340206,-0.008275882340967655,0.0,0.0,0.001154000055976212,0.0010369999799877405,3405707998,
3735928559,0,0.01212276890873909,-0.0083558838814497,0.0,0.0,0.0019539999775588512,0.0020240000449121,3405707998,
3735928559,0,0.012074016965925694,-0.008417459204792976,0.0,0.0,0.0011630000080913305,0.0019079999765381217,3405707998,
3735928559,0,0.01206476241350174,-0.008355592377483845,0.0,0.0,0.001158999977633357,0.001041000010445714,3405707998,
3735928559,0,0.012089674361050129,-0.008385955356061459,0.0,0.0,0.0020210000220686197,0.002047999994829297,3405707998,
3735928559,0,0.012208693660795689,-0.008379927836358547,0.0,0.0,0.0014659999869763851,0.0020490000024437904,3405707998,
3735928559,0,0.012238334864377975,-0.008402235805988312,0.0,0.0,0.0011569999624043703,0.0010389999952167273,3405707998,
3735928559,0,0.01222101878374815,-0.008454641327261925,0.0,0.0,0.0011650000233203173,0.0010489999549463391,3405707998,
3735928559,0,0.012235034257173538,-0.008387806825339794,0.0,0.0,0.0016850000247359276,0.0010400000028312206,3405707998,
3735928559,0,0.012136067263782024,-0.008397403173148632,0.0,0.0,0.0011579999700188637,0.0010420000180602074,3405707998,
3735928559,0,0.012114292941987514,-0.008393427357077599,0.0,0.0,0.0011609999928623438,0.0020240000449121,3405707998,
3735928559,0,0.012048096396028996,-0.008474229834973812,0.0,0.0,0.001164000015705824,0.0010379999876022339,3405707998,
3735928559,0,0.012009851634502411,-0.008444476872682571,0.0,0.0,0.0018400000408291817,0.0010420000180602074,3405707998,
3735928559,0,0.01189992856234312,-0.008444523438811302,0.0,0.0,0.0021470000501722097,0.002002999885007739,3405707998,
3735928559,0,0.011863427236676216,-0.008399322628974915,0.0,0.0,0.0018489999929443002,0.0020119999535381794,3405707998,
3735928559,0,0.01182996854186058,-0.008400124497711658,0.0,0.0,0.0011630000080913305,0.0010489999549463391,3405707998,
3735928559,0,0.011840899474918842,-0.008525889366865158,0.0,0.0,0.0021879998967051506,0.0020099999383091927,3405707998,
3735928559,0,0.011868114583194256,-0.008509758859872818,0.0,0.0,0.0018090000376105309,0.002068999921903014,3405707998,
3735928559,0,0.011911162175238132,-0.008521148934960365,0.0,0.0,0.0011579999700188637,0.0010400000028312206,3405707998,
3735928559,0,0.011933422647416592,-0.008534220047295094,0.0,0.0,0.00215000007301569,0.001680999994277954,3405707998,
3735928559,0,0.011990029364824295,-0.008581792004406452,0.0,0.0,0.0021069999784231186,0.0020020001102238894,3405707998,
3735928559,0,0.012004281394183636,-0.008619684725999832,0.0,0.0,0.0011579999700188637,0.0010369999799877405,3405707998,
3735928559,0,0.012079750187695026,-0.008729777298867702,0.0,0.0,0.0021860001143068075,0.001639000023715198,3405707998,
3735928559,0,0.012070132419466972,-0.008775482885539532,0.0,0.0,0.0019150000298395753,0.002025000052526593,3405707998,
3735928559,0,0.01200074888765812,-0.008840620517730713,0.0,0.0,0.001167000038549304,0.0010430000256747007,3405707998,
3735928559,0,0.011936172842979431,-0.00880370195955038,0.0,0.0,0.0021269998978823423,0.0016769999638199806,3405707998,
3735928559,0,0.011856216005980968,-0.008752299472689629,0.0,0.0,0.002136999974027276,0.0020389999262988567,3405707998,
3735928559,0,0.011749722063541412,-0.00868320558220148,0.0,0.0,0.0011650000233203173,0.0020310000982135534,3405707998,
3735928559,0,0.01166120357811451,-0.008626159280538559,0.0,0.0,0.0011650000233203173,0.0014669999945908785,3405707998,
3735928559,0,0.011579604819417,-0.008507372811436653,0.0,0.0,0.0011599999852478504,0.0010420000180602074,3405707998,
3735928559,0,0.011496276594698429,-0.008436903357505798,0.0,0.0,0.001905999961309135,0.0020290000829845667,3405707998,
3735928559,0,0.011510582640767097,-0.008531036786735058,0.0,0.0,0.0013180000241845846,0.0020439999643713236,3405707998,
3735928559,0,0.011553249321877956,-0.008666174486279488,0.0,0.0,0.0011630000080913305,0.0010349999647587538,3405707998,
3735928559,0,0.011548289097845554,-0.008786281570792198,0.0,0.0,0.0021269998978823423,0.00203000009059906,3405707998,
