magic_number,mode,euler[0], euler[1], euler[2], velocity[0], velocity[1], velocity[2], input[0], input[1], dt,footer,time
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001001060009003,3405707998,204.21
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000993609428406,3405707998,204.34
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,204.46
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,204.53
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050010085105896,3405707998,204.65
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000054836273193,3405707998,204.71
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,204.84
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000054836273193,3405707998,204.96
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000054836273193,3405707998,205.03
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012035369873047,3405707998,205.15
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.21
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.34
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.40
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.53
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.65
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.71
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.84
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,205.97
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,206.03
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,206.15
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,206.21
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000114440917969,3405707998,206.34
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,206.47
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,206.53
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,206.65
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,206.71
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,206.84
