magic_number,current_time,euler_raw_0_0,dt,footer,
3735928559,10.614922,0.0,4284.352419,3405707998,
3735928559,10.673675,nan,0.001156,3405707998,
3735928559,10.728525,nan,0.002164,3405707998,
3735928559,10.782364,nan,0.001172,3405707998,
3735928559,10.838498,nan,0.002122,3405707998,
3735928559,10.8916,nan,0.001165,3405707998,
3735928559,10.944558,nan,0.001168,3405707998,
3735928559,10.99985,nan,0.002151,3405707998,
3735928559,11.052936,nan,0.001167,3405707998,
3735928559,11.105966,nan,0.001162,3405707998,
3735928559,11.160191,nan,0.001406,3405707998,
3735928559,11.21311,nan,0.00116,3405707998,
3735928559,11.268092,nan,0.001875,3405707998,
3735928559,11.322135,nan,0.001943,3405707998,
3735928559,11.375205,nan,0.00116,3405707998,
3735928559,11.429731,nan,0.002125,3405707998,
3735928559,11.505294,nan,0.001165,3405707998,
3735928559,11.55825,nan,0.001164,3405707998,
3735928559,11.612506,nan,0.002071,3405707998,
3735928559,11.665673,nan,0.00116,3405707998,
3735928559,11.720593,nan,0.00218,3405707998,
3735928559,11.774284,nan,0.001174,3405707998,
3735928559,11.827749,nan,0.001165,3405707998,
3735928559,11.883135,nan,0.002145,3405707998,
3735928559,11.93612,nan,0.001159,3405707998,
3735928559,11.990591,nan,0.001688,3405707998,
3735928559,12.044863,nan,0.001932,3405707998,
3735928559,12.098119,nan,0.001165,3405707998,
3735928559,12.153218,nan,0.002132,3405707998,
3735928559,12.20681,nan,0.001163,3405707998,
3735928559,12.259671,nan,0.001163,3405707998,
3735928559,12.313561,nan,0.001167,3405707998,
3735928559,12.367121,nan,0.001163,3405707998,
3735928559,12.42051,nan,0.001159,3405707998,
3735928559,12.475876,nan,0.002142,3405707998,
3735928559,12.52892,nan,0.001167,3405707998,
3735928559,12.583868,nan,0.002149,3405707998,
3735928559,12.734108,nan,0.001909,3405707998,
3735928559,12.788214,nan,0.001166,3405707998,
3735928559,12.841619,nan,0.001164,3405707998,
3735928559,12.993936,nan,0.00128,3405707998,
3735928559,13.048798,nan,0.001918,3405707998,
3735928559,13.101723,nan,0.001157,3405707998,
3735928559,13.254444,nan,0.001167,3405707998,
3735928559,13.30928,nan,0.002116,3405707998,
3735928559,13.362457,nan,0.001165,3405707998,
3735928559,13.514149,nan,0.00116,3405707998,
3735928559,13.567685,nan,0.001163,3405707998,
3735928559,13.621356,nan,0.001444,3405707998,
3735928559,13.772298,nan,0.001168,3405707998,
3735928559,13.824907,nan,0.00117,3405707998,
3735928559,13.880357,nan,0.002122,3405707998,
3735928559,13.940967,nan,0.002129,3405707998,
3735928559,14.103009,nan,0.001926,3405707998,
3735928559,14.155879,nan,0.001163,3405707998,
3735928559,14.211802,nan,0.002116,3405707998,
3735928559,14.265013,nan,0.001157,3405707998,
3735928559,14.317966,nan,0.001166,3405707998,
3735928559,14.372016,nan,0.00116,3405707998,
3735928559,14.425228,nan,0.001165,3405707998,
3735928559,14.479966,nan,0.001298,3405707998,
3735928559,14.534634,nan,0.002069,3405707998,
3735928559,14.614493,nan,0.002163,3405707998,
3735928559,14.667719,nan,0.001167,3405707998,
3735928559,14.720739,nan,0.001157,3405707998,
3735928559,14.775968,nan,0.001786,3405707998,
3735928559,14.830661,nan,0.001159,3405707998,
3735928559,14.886334,nan,0.001586,3405707998,
3735928559,14.940651,nan,0.001158,3405707998,
3735928559,14.996068,nan,0.002171,3405707998,
3735928559,15.050039,nan,0.001162,3405707998,
3735928559,15.106078,nan,0.002129,3405707998,
3735928559,15.159662,nan,0.001162,3405707998,
3735928559,15.309839,nan,0.001157,3405707998,
3735928559,15.365445,nan,0.002138,3405707998,
