magic_number,current_time,euler_raw_0_0,dt,footer,
3735928559,10.614983,-0.022604292191874206,4284.352358,3405707998,
3735928559,10.686761,-0.024358318860093327,0.001975,3405707998,
3735928559,10.754517,-0.04075319518496945,0.001159,3405707998,
3735928559,10.819198,-0.015488135193160488,0.002128,3405707998,
3735928559,10.887513,-0.005974506013841933,0.001793,3405707998,
3735928559,10.955036,-0.0183287833165107,0.001166,3405707998,
3735928559,11.022477,-0.02760870347042521,0.001165,3405707998,
3735928559,11.089108,-0.03722679188154922,0.002135,3405707998,
3735928559,11.156543,-0.04210985445945799,0.001162,3405707998,
3735928559,11.224595,-0.044289346006014134,0.00116,3405707998,
3735928559,11.290416,-0.049153666556573106,0.002132,3405707998,
3735928559,11.357269,-0.033716697735114855,0.001158,3405707998,
3735928559,11.424511,-0.03903466654541062,0.001169,3405707998,
3735928559,11.490586,-0.039386536671238814,0.001915,3405707998,
3735928559,11.557937,-0.043688573786763725,0.001163,3405707998,
3735928559,11.621773,-0.04847107753175146,0.002143,3405707998,
3735928559,11.690277,-0.051941760848426013,0.001441,3405707998,
3735928559,11.757632,-0.05698768038501751,0.001163,3405707998,
3735928559,11.824835,-0.05933112643001095,0.002179,3405707998,
3735928559,11.893107,-0.07090486616397952,0.002171,3405707998,
3735928559,11.960249,-0.0672144305679981,0.001163,3405707998,
3735928559,12.028673,-0.06815123738555705,0.001166,3405707998,
3735928559,12.096242,-0.05722062070400172,0.001936,3405707998,
3735928559,12.162406,-0.061275167780501426,0.001163,3405707998,
3735928559,12.231022,-0.06726884824734644,0.001161,3405707998,
3735928559,12.298231,-0.07550516942323024,0.00116,3405707998,
3735928559,12.365398,-0.0731175032853129,0.001163,3405707998,
3735928559,12.434582,-0.06584275239861205,0.002208,3405707998,
3735928559,12.503554,-0.06129736265274139,0.001477,3405707998,
3735928559,12.570894,-0.060378910789035074,0.00116,3405707998,
3735928559,12.638212,-0.05867528250846941,0.002186,3405707998,
3735928559,12.708102,-0.06463993075510162,0.002153,3405707998,
3735928559,12.774606,-0.04361009380163137,0.001343,3405707998,
3735928559,12.83953,0.6491045672262827,0.001465,3405707998,
3735928559,12.904448,1.263837677043344,0.001177,3405707998,
3735928559,12.965282,1.1594564832478687,0.001179,3405707998,
3735928559,13.025229,0.9196470603590056,0.001181,3405707998,
3735928559,13.094159,0.4040984254610717,0.001169,3405707998,
3735928559,13.156589,0.2704773723299973,0.001547,3405707998,
3735928559,13.216822,0.11634965842645904,0.001163,3405707998,
3735928559,13.276069,0.2867603065551344,0.001159,3405707998,
3735928559,13.339821,0.45155334888533566,0.002161,3405707998,
3735928559,13.406236,0.1737594160602183,0.001161,3405707998,
3735928559,13.46771,-0.15574586174136426,0.001174,3405707998,
3735928559,13.532437,-0.21726910957487824,0.001424,3405707998,
3735928559,13.5972,-0.18926924144592605,0.001173,3405707998,
3735928559,13.661881,-0.10575493369565316,0.002151,3405707998,
3735928559,13.72565,-0.031665858030571516,0.001173,3405707998,
3735928559,13.78752,0.026526894906907794,0.001152,3405707998,
3735928559,13.850235,0.05070939359781692,0.002127,3405707998,
3735928559,13.916445,0.06659339440706737,0.001155,3405707998,
3735928559,13.977665,0.08244005829365424,0.001157,3405707998,
3735928559,14.037884,0.08703814718126548,0.001145,3405707998,
3735928559,14.100954,0.09775631233995254,0.002018,3405707998,
3735928559,14.166455,0.1018324180838894,0.001149,3405707998,
3735928559,14.228694,0.09426219556293658,0.001155,3405707998,
3735928559,14.28966,0.09599812039030692,0.001152,3405707998,
3735928559,14.352709,0.09201292197200737,0.002141,3405707998,
3735928559,14.418551,0.08899993386523558,0.00115,3405707998,
3735928559,14.479734,0.08429084799357098,0.001159,3405707998,
3735928559,14.539946,0.07955697632500675,0.001151,3405707998,
3735928559,14.603347,0.07560770184842415,0.002116,3405707998,
3735928559,14.667326,0.07308244422262442,0.001681,3405707998,
3735928559,14.729778,0.06751441859438505,0.00115,3405707998,
3735928559,14.791801,0.0348626464927878,0.001162,3405707998,
3735928559,14.853663,-0.008486591892181301,0.001976,3405707998,
3735928559,14.918927,-0.0797853906169062,0.001151,3405707998,
3735928559,14.980764,-0.25675508331030183,0.001152,3405707998,
3735928559,15.042016,-0.6241631065372554,0.001163,3405707998,
3735928559,15.105459,-1.061204432194121,0.002172,3405707998,
3735928559,15.17158,-1.374329995139743,0.001164,3405707998,
3735928559,15.233177,-1.44830916157823,0.001168,3405707998,
3735928559,15.295149,-1.4442502632215533,0.001583,3405707998,
3735928559,15.360573,-1.4466451316819267,0.00117,3405707998,
3735928559,15.42449,-1.458260789505239,0.001165,3405707998,
3735928559,15.485027,-1.4651958721152414,0.001163,3405707998,
3735928559,15.551152,-1.459954386470414,0.001168,3405707998,
3735928559,15.614399,-1.4580080629256766,0.001165,3405707998,
3735928559,15.74259,-1.4574794403966358,0.003732,3405707998,
3735928559,15.874515,-1.453608604905321,0.004685,3405707998,
3735928559,16.001342,-1.4478220270263453,0.003867,3405707998,
3735928559,16.133307,-1.350059934196406,0.003673,3405707998,
3735928559,16.264848,-0.7358347694504164,0.00487,3405707998,
3735928559,16.393117,-0.12141273155495659,0.003637,3405707998,
3735928559,16.526154,0.16183036744420332,0.004619,3405707998,
3735928559,16.656259,0.24018368543996024,0.004884,3405707998,
3735928559,16.786097,0.2697341945780653,0.003619,3405707998,
3735928559,16.915561,0.27291214369948047,0.004641,3405707998,
3735928559,17.044561,-0.15800144347366613,0.003923,3405707998,
3735928559,17.176351,-1.2349599732241843,0.004594,3405707998,
3735928559,17.309059,-1.5206489844880093,0.004714,3405707998,
3735928559,17.44335,-1.524332182028797,0.003991,3405707998,
3735928559,17.576309,-1.5322146629804554,0.003813,3405707998,
3735928559,17.707765,-1.5415041176261983,0.004826,3405707998,
3735928559,17.839322,-1.5434413500506357,0.003994,3405707998,
3735928559,17.972782,-1.444104103707961,0.004823,3405707998,
3735928559,18.105994,-0.7119202086961356,0.003917,3405707998,
3735928559,18.238977,0.0972241498446247,0.003977,3405707998,
3735928559,18.372789,0.2924703605148312,0.004774,3405707998,
3735928559,18.504836,0.30379476206762374,0.004421,3405707998,
3735928559,18.637285,0.2815436274744485,0.003929,3405707998,
3735928559,18.769777,0.25355847162975814,0.003811,3405707998,
3735928559,18.898344,0.21936511912147136,0.003934,3405707998,
3735928559,19.029388,0.20709246732959063,0.003714,3405707998,
3735928559,19.163064,0.20833821361472946,0.003916,3405707998,
3735928559,19.296304,0.2157626504121104,0.003964,3405707998,
3735928559,19.432633,0.18350461908329183,0.00379,3405707998,
3735928559,19.564269,0.13727964303552953,0.003965,3405707998,
3735928559,19.697666,0.08885835314740194,0.004037,3405707998,
3735928559,19.833366,0.0859194967090085,0.003809,3405707998,
3735928559,19.964801,0.045927542880575316,0.00381,3405707998,
3735928559,20.099095,-0.005794421705390737,0.00399,3405707998,
3735928559,20.235062,0.011718111432303531,0.003718,3405707998,
3735928559,20.366185,0.001998782118490335,0.003919,3405707998,
3735928559,20.500451,-0.09863164775283027,0.003933,3405707998,
