magic_number,mode,loop_number,current_time,dt,voltage_A,voltage_B,dt_telemetry,dt_observer,dt_controller,dt_change_mode,euler_raw_0[0],euler_raw_0[1],euler_raw_0[2],euler_raw_1[0],euler_raw_1[1],euler_raw_1[2],quaternion_raw_0[0],quaternion_raw_0[1],quaternion_raw_0[2],quaternion_raw_0[3],quaternion_raw_1[0],quaternion_raw_1[1],quaternion_raw_1[2],quaternion_raw_1[3],acc_raw_0[0],acc_raw_0[1],acc_raw_0[2],acc_raw_1[0],acc_raw_1[1],acc_raw_1[2],gyro_raw_0[0],gyro_raw_0[1],gyro_raw_0[2],gyro_raw_1[0],gyro_raw_1[1],gyro_raw_1[2],quaternion_dot[0],quaternion_dot[1],quaternion_dot[2],quaternion_dot[3],euler_dot[0],euler_dot[1],euler_dot[2],cbn[0],cbn[1],cbn[2],cbn[3],cbn[4],cbn[5],cbn[6],cbn[7],cbn[8],euler[0],euler[1],euler[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],velocity[0],velocity[1],velocity[2],y[0],y[1],y[2],y[3],x[0],x[1],x[2],x[3],x[4],x[5],dx[0],dx[1],dx[2],dx[3],dx[4],dx[5],current_u[0],current_u[1],servo_u[0],servo_u[1],foote,
3735928559,0,0,10.61509,4284.352251,4.3957030614838,0.14179687295109034,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,-3.47,0.1,0.0,0.0,0.0,123456.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109163299202919,0.3542145788669586,-0.9351004958152771,0.0,0.9351562261581421,0.3542356789112091,0.9999403953552246,-0.003866953542456031,0.010208473540842533,-0.36209659863159677,987654.3125,0.0,0.6993355936234195,-0.12801530192567245,-0.691742598281397,0.12801530192567245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,30,11.317102,0.00206,4.360253843246028,0.17724609118886292,93,2012,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,-3.5,0.11,0.0,0.0,0.0,123456.1015625,0.0,0.0,0.0,0.0,0.0,0.00013961209557911713,0.0007545699915922655,-0.00013961592024453002,-0.0007628715956706331,0.0,0.0,0.0,0.010587419524690063,-0.0019433476397674732,-1.0002962487482698,0.3561025426417648,0.9348238446138502,0.0019529407444775493,0.9347659284462498,-0.35610259512313636,0.010585654192790277,-1.5410768465442046,987654.3125,1.5410717915701238,0.6993493280618064,-0.12798956035134215,-0.6917389780362331,0.12798604439367642,-2242.2174937771397,-7130.377627449928,-40555.824502633855,0.0,-1.2076184730018669,0.0,-1.5410768465442046,0.0,-1.2076184730018669,1026.8842698183264,0.0,-1.5410768465442046,1310.4396654677923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,60,11.981437,0.002178,4.3957030614838,0.2126953094266355,94,1943,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,-3.49,0.12,0.0,0.0,0.0,123456.1015625,-0.0625,0.125,0.0,0.0,0.0,0.0003084534881629728,-0.0004540757007807297,0.0001727543602359741,0.00030487455345498704,0.0,0.0,0.0,0.008714422771986627,-0.0019540109059353605,-1.0001938217780004,0.3542293514676238,0.9354076235882033,0.001258863633761348,0.9353678772762776,-0.3542261989466635,0.008841639283584626,-1.5458240257840152,987654.3125,1.5461810217196439,0.6987872699422135,-0.12718437936296162,-0.6924730499103828,0.12743271650539362,-2304.241032927437,-7135.029663698205,-40546.65419581299,0.0,-1.209297578077145,0.0,-1.5458240257840152,0.0,-1.209297578077145,568.8135575270321,0.0,-1.5458240257840152,727.1061412237017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,90,12.645844,0.001181,4.360253843246028,0.2126953094266355,94,1063,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,-3.48,0.09,0.0,0.0,0.0,123456.1015625,-0.0625,0.0,0.0,0.0,0.0,0.00023899343130683663,-0.0008249848079453031,0.0005194601435370261,0.0006928364366833974,0.0,0.0,0.0,0.008163040665918667,-0.00197334827160342,-1.000091953458823,0.3535967876395073,0.9355333636340112,0.0010401961610501387,0.9354983277630735,-0.3535928112018558,0.00833350636053148,-1.5472233692052948,987654.3125,1.5477048247409384,0.6985994182524962,-0.12690824077283472,-0.6926684231135334,0.12724315758119856,-2321.9704001718105,-7136.6884074538475,-40541.0985966413,0.0,-1.2096690096786586,0.0,-1.5472233692052948,0.0,-1.2096690096786586,580.4575879256907,0.0,-1.5472233692052948,742.4323881761434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,120,13.309757,0.001181,4.3957030614838,0.17724609118886292,93,1063,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,-3.47,0.1,0.0,0.0,0.0,123456.1015625,0.1875,0.0,0.0,0.0,0.0,-0.001342544695174484,-0.0009251649418616552,-0.0009346033487141694,0.0013505966638415678,0.0,0.0,0.0,0.007344706074843641,-0.0019503450542219802,-1.000222899709652,0.3542822016656423,0.9354074591552217,0.0007775580096822665,0.9353789470222005,-0.3542776865224265,0.007559362188568088,-1.5495178740464066,987654.3125,1.5501276316429486,0.6983040974414602,-0.12711928787064905,-0.6929621262442475,0.12754345545814372,-2360.659713031891,-7134.771135463712,-40544.6011497027,0.0,-1.2093041253684167,0.0,-1.5495178740464066,0.0,-1.2093041253684167,1022.2383102503698,0.0,-1.5495178740464066,1309.8118686442067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,150,13.973626,0.001182,4.360253843246028,0.14179687295109034,93,2045,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,-3.47,0.11,0.0,0.0,0.0,123456.1015625,-0.125,0.0625,0.0,0.0,0.0,0.0006175946076784073,-0.0008981069389639431,0.0007608812360345217,0.0006202653814599996,0.0,0.0,0.0,0.005814779699854496,-0.0019252453148842497,-1.0003471637401105,0.35437081163981404,0.9354962462697729,0.0002594383689270008,0.9354782105587202,-0.3543656767817749,0.006119716023889669,-1.5534792707751195,987654.3125,1.5543359572543862,0.6978234203700167,-0.12705610276690768,-0.6935213180621412,0.12765207591606378,-2423.888478453409,-7134.370140067307,-40545.90534278991,0.0,-1.209594813297663,0.0,-1.5534792707751195,0.0,-1.209594813297663,1019.8961220056389,0.0,-1.5534792707751195,1309.8527246529566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,1,240,16.03304,0.003921,4.360253843246028,0.17724609118886292,2607,2195,2657,2196,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,-3.5,0.11,0.0,0.0,0.0,123456.1015625,0.0,-0.0625,0.0,0.0,0.0,-6.950826563453527e-05,-0.0003765622270424912,0.00020658922337662565,0.0003825053939604603,0.0,0.0,0.0,0.004887872497930382,-0.0019058777878807331,-1.0003830703496404,0.3517863299256486,0.9365042364648327,-6.535086136583157e-05,0.9364914830844744,-0.3517811732073649,0.005245893342728177,-1.555914452237218,987654.3125,1.5569344666887328,0.6976777143763997,-0.12602318185432076,-0.6940448863631143,0.12673297049848833,-2442.648415190854,-7139.884577024759,-40545.91528213538,0.0,-1.2125031090365777,0.0,-1.555914452237218,-5059.670919237676,-86.9636382295359,-723.2876143817567,-7962.757786779323,667.8759560642079,-3351.1939588851606,-3538.303457039179,-848.5676411194336,17514.604790166482,102857.2754085486,-3120.8035539180773,-60558.98727276868,-183.63539592581856,586.504454628109,101.0,555555.5625,3405707998,
3735928559,1,330,18.225398,0.003687,4.360253843246028,0.10634765471331775,2649,1218,2700,1219,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,-3.47,0.11,0.0,0.0,0.0,123456.1015625,0.0625,0.0,0.0,0.0,0.0,-0.00037844924071690815,6.896218119756309e-05,-0.0003806885200986591,6.862719910335731e-05,0.0,0.0,0.0,0.005557848485786436,-0.0018902520248895716,-1.0004386121041149,0.3511278533635577,0.9368143238068395,0.00018062101305010847,0.9367978545202936,-0.35112281181793475,0.00586771749134208,-1.5540958195427246,987654.3125,1.5549793318059024,0.6979771818852026,-0.12582522221917314,-0.6938753016473274,0.1264400816280371,-2410.001519040349,-7140.539738941389,-40551.737128153254,0.0,-1.2133676867409946,0.0,-1.5540958195427246,-40647.15160897275,5419.629165212344,42549.60119263706,53187.028158536115,-36353.840571184635,243358.92375381873,217762.38469546093,47909.80976921124,-1086311.3689462922,-338739.23059067107,229045.2136699454,2776411.1437354144,11210.606338783457,-26287.059751472905,88.0,555555.5625,3405707998,
3735928559,1,360,18.954539,0.004856,4.360253843246028,0.17724609118886292,2404,1223,2456,1224,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,-3.49,0.11,0.0,0.0,0.0,123456.1015625,0.25,0.0625,0.0,0.0,0.0,-0.001720354931156071,-0.0008617479906983068,-0.0014544482395722818,0.001414313135174817,0.0,0.0,0.0,0.005561691614111651,-0.0018918428198761994,-1.0004306877549185,0.3511108266080889,0.9368122690178426,0.0001803908831122525,0.936795776842327,-0.35110577613168237,0.005871877212177336,-1.55416635986708,987654.3125,1.5550560896082286,0.697966207621932,-0.12581983605734448,-0.693883015729686,0.12643902092279613,-2409.931695748966,-7140.835396255294,-40551.843395366785,0.0,-1.213359591645276,0.0,-1.55416635986708,24454.63456626032,-22649.993274783505,-149838.82509640718,-198237.25228620405,141711.11517612668,-1025950.924088484,-879734.6540452939,-165815.93516428955,4282036.796904056,1306576.098119772,-987503.4252098436,-9892645.188426957,-44263.17729415956,95318.36942273009,102.0,555555.5625,3405707998,
3735928559,1,390,19.683999,0.00368,4.360253843246028,0.2126953094266355,2618,2181,2668,2182,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.16,-3.5,0.1,0.0,0.0,0.0,123456.1015625,-0.125,0.0,0.0,0.0,0.0,0.0006880699767099844,-0.000516099196208631,0.0008299639359760063,0.000243735492914514,0.0,0.0,0.0,0.005657605804831621,-0.0018886762996169482,-1.0004278171046765,0.35048445757562885,0.9370442852133413,0.0002130384270261909,0.9370272297713179,-0.35047943347547433,0.005960722794779973,-1.5537031466847842,987654.3125,1.5545631173666234,0.6980630510545925,-0.12559204524251352,-0.6938671601957385,0.12619055486582012,-2400.4159198956136,-7143.030054168448,-40552.432045856855,0.0,-1.214024060730115,0.0,-1.5537031466847842,-249425.59800902242,93821.57527993487,521798.28197338956,737119.681472842,-549413.7649912431,4295413.694842535,3531696.733078348,597239.3328080432,-16934273.654431645,-4985044.677478436,4126347.787962523,36243305.33295143,174203.04158079514,-340152.3299748112,87.0,555555.5625,3405707998,
