magic_number,mode,loop_number,current_time,dt,voltage_A,voltage_B,dt_telemetry,dt_observer,dt_controller,dt_change_mode,euler_raw_0[0],euler_raw_0[1],euler_raw_0[2],euler_raw_1[0],euler_raw_1[1],euler_raw_1[2],quaternion_raw_0[0],quaternion_raw_0[1],quaternion_raw_0[2],quaternion_raw_0[3],quaternion_raw_1[0],quaternion_raw_1[1],quaternion_raw_1[2],quaternion_raw_1[3],acc_raw_0[0],acc_raw_0[1],acc_raw_0[2],acc_raw_1[0],acc_raw_1[1],acc_raw_1[2],gyro_raw_0[0],gyro_raw_0[1],gyro_raw_0[2],gyro_raw_1[0],gyro_raw_1[1],gyro_raw_1[2],quaternion_dot[0],quaternion_dot[1],quaternion_dot[2],quaternion_dot[3],euler_dot[0],euler_dot[1],euler_dot[2],cbn[0],cbn[1],cbn[2],cbn[3],cbn[4],cbn[5],cbn[6],cbn[7],cbn[8],euler[0],euler[1],euler[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],velocity[0],velocity[1],velocity[2],y[0],y[1],y[2],y[3],x[0],x[1],x[2],x[3],x[4],x[5],dx[0],dx[1],dx[2],dx[3],dx[4],dx[5],current_u[0],current_u[1],servo_u[0],servo_u[1],foote,
3735928559,0,0,58.324981,4236.64236,4.466601497959346,0.28359374590218067,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,-0.13,-0.08,0.0,0.0,0.0,123456.1015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008204801008105278,-0.013331251218914986,0.9998774528503418,0.0,0.9999111294746399,0.01333170011639595,-0.9999663233757019,-0.00010938394552795216,0.008204071782529354,-0.013332094569052013,987654.3125,0.0,0.7099859336291016,-0.0047328699086907665,0.704184307209839,0.0047328699086907665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,30,59.027146,0.001943,4.3957030614838,0.17724609118886292,92,2024,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,-0.13,-0.04,0.0,0.0,0.0,123456.1015625,0.0625,-0.0625,0.0,0.0,0.0,0.000386660741593783,0.0003898122113554145,-0.00038465582768143155,0.000386660741593783,0.0,0.0,0.0,0.008179834799270874,-0.013385704984690014,0.9998775382178707,3.156593191563223e-05,0.9999109935671926,0.013385894627241806,-0.999967133226967,-7.793229448494182e-05,0.008179524454936077,-0.008505079335990241,987654.3125,0.004881281609377902,0.709980449760078,-0.004737965672388155,0.704190048716681,0.00472747403983827,317.90026487302333,-679.1898324948477,-107.9656395250422,0.0,1.562688558700851,0.0,-0.008505079335990241,0.0,1.562688558700851,-1343.670503537202,0.0,-0.008505079335990241,7.447412383824696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,60,59.690941,0.002109,4.3957030614838,0.17724609118886292,93,2018,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,-0.14,-0.07,0.0,0.0,0.0,123456.1015625,-0.125,-0.0625,0.0,0.0,0.0,-0.000762239183460622,-7.701147145692047e-07,0.000774709767402208,-9.559198886057113e-06,0.0,0.0,0.0,0.010137793528829249,-0.013384580738129481,0.9998523995492054,-0.0012139093983556575,0.9999028824977318,0.013397564710513342,-0.9999412454288562,-0.0013495609153728275,0.010120628389397994,-0.13282937942902695,987654.3125,-0.11943758619418793,0.7106535925147055,-0.005187829239431931,0.7035052669488429,0.0042813738019056,318.55045694439116,-678.7828192534595,-108.5887904461347,0.0,1.5599807937684353,0.0,-0.13282937942902695,0.0,1.5599807937684353,-968.9295323870404,0.0,-0.13282937942902695,82.47448089175465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,90,60.356137,0.001167,4.431152279721573,0.17724609118886292,94,1047,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77,-0.13,-0.07,0.0,0.0,0.0,123456.1015625,0.1875,-0.0625,0.0,0.0,0.0,0.0011524760752640445,0.0003968407347662073,-0.0011606293711424074,0.00038995689441015684,0.0,0.0,0.0,0.011482263388459858,-0.013400470221799519,0.9998531326458174,0.002179184215166833,0.999917010342451,0.013376300696126286,-0.9999405535430476,0.0020252560310946343,0.01151041069528409,0.17496623028201985,987654.3125,0.1883552585603603,0.7111537781545532,-0.003985709984813757,0.7030101860516732,0.005481572099304085,316.10741681516845,-679.8697766305703,-109.03252052844239,0.0,1.5598780031819341,0.0,0.17496623028201985,0.0,1.5598780031819341,-736.4892043305337,0.0,0.17496623028201985,-82.56615154892269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,120,61.020355,0.001162,4.3957030614838,0.2126953094266355,93,1051,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,-0.15,-0.07,0.0,0.0,0.0,123456.1015625,-0.1875,0.0625,0.0,0.0,0.0,-0.0011534660738946538,-0.00039476039722592996,0.0011609494210726243,-0.00039202468186244247,0.0,0.0,0.0,0.010947046293607076,-0.013369945147426638,0.9998575982343335,-0.0011846336290949897,0.9999166380725211,0.013383704705388737,-0.9999462829689102,-0.0013309677798617895,0.010930219767165262,-0.12326079070915297,987654.3125,-0.1098832521785978,0.7109446097707373,-0.00518182573742962,0.7032207688744813,0.004277341250250208,318.449391934944,-678.8075695448748,-108.8453762149517,0.0,1.5604385871460924,0.0,-0.12326079070915297,0.0,1.5604385871460924,-1338.280840552139,0.0,-0.12326079070915297,105.57745505742581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,150,61.684356,0.001162,4.3957030614838,0.2481445276644081,94,2030,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,-0.13,-0.09,0.0,0.0,0.0,123456.1015625,0.125,0.0,0.0,0.0,0.0,0.0007606435410343842,0.0011543681259264425,-0.0007665087439113676,0.0011698612740463662,0.0,0.0,0.0,0.011611192125142328,-0.01334759577449989,0.9998543859788437,-0.002617652775919818,0.9999179594906731,0.013378842947362362,-0.9999400478868895,-0.0027725857436734103,0.011575174163537432,-0.2324285052388661,987654.3125,-0.21906436345474622,0.7111880215484858,-0.005667769924067557,0.7029765670958723,0.003781918753803741,319.3685646169466,-678.3509383580441,-109.0409483466057,0.0,1.5598325121671421,0.0,-0.2324285052388661,0.0,1.5598325121671421,-1335.4745277244072,0.0,-0.2324285052388661,199.30647658048872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,180,62.348221,0.001955,4.3957030614838,0.2126953094266355,92,2033,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,-0.15,-0.08,0.0,0.0,0.0,123456.1015625,0.0625,0.0,0.0,0.0,0.0,0.000379169899596275,0.0007699358312254189,-0.00038183057242662064,0.0007778447802389017,0.0,0.0,0.0,0.00958348359042179,-0.013361883822963164,0.9998771312837612,-0.0012977856076312674,0.999922040938003,0.013374922809703853,-0.9999655660851822,-0.0014257869232625758,0.009565277667726671,-0.1455340419105705,987654.3125,-0.13216497867454108,0.7104754895324257,-0.005200144217438297,0.7036986421109027,0.004253088278807811,318.6757150578783,-678.7848184896559,-108.39385347267981,0.0,1.562490620400533,0.0,-0.1455340419105705,0.0,1.562490620400533,-1343.5009916291613,0.0,-0.1455340419105705,125.37617755940295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,0,210,63.012658,0.002124,4.3957030614838,0.2126953094266355,91,2067,0,92,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,-0.14,-0.07,0.0,0.0,0.0,123456.1015625,-0.125,0.0625,0.0,0.0,0.0,-0.0007730585583529502,-8.04553634782616e-06,0.0007752481800473405,-2.2705987043633927e-06,0.0,0.0,0.0,0.008872429923649682,-0.013367946257284146,0.9998799858663215,-0.0012999091616397208,0.9999183437348357,0.01337999382203079,-0.9999684986835057,-0.001418453865467545,0.008854251250677837,-0.1592346880591616,987654.3125,-0.1458600858960264,0.7102130231589402,-0.005209181712364749,0.7039608798182624,0.004247965933495165,318.749258017574,-678.7870413022264,-108.16591668792456,0.0,1.5628749596865479,0.0,-0.1592346880591616,0.0,1.5628749596865479,-774.4656556196935,0.0,-0.1592346880591616,78.86838822520095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555555.5625,3405707998,
3735928559,1,240,63.745468,0.004647,4.431152279721573,0.17724609118886292,2724,2086,2776,2086,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,-0.15,-0.07,0.0,0.0,0.0,123456.1015625,0.0,0.0,0.0,0.0,0.0,4.269950708520999e-06,-0.0007684103140163806,-6.0420320568136e-06,-0.0007742183480354981,0.0,0.0,0.0,0.007552694173164004,-0.013360140238245886,0.9998918095243665,-0.0022334977431885273,0.9999176091720395,0.01337735571309806,-0.9999785675647899,-0.0023342688058552155,0.007522159968000269,-0.30395275368953945,987654.3125,-0.29058362295953855,0.7097511184979035,-0.005542214243985968,0.7044266609981699,0.003911090363178244,319.5263764044367,-678.500662117872,-107.72669726693701,0.0,1.5642500624116056,0.0,-0.30395275368953945,161.2088698992279,-86.83361574397382,1418.1407152808924,-755.5031982696316,61.03574964937905,-297.6760503421555,-1138.9779482384515,1475.0340932051924,-316.6664500848608,9736.76720868534,-284.08459401012107,-5611.947303356916,14.621253750346469,54.39325209771211,95.0,555555.5625,3405707998,
3735928559,1,270,64.477398,0.004496,4.3957030614838,0.2126953094266355,2418,2159,2451,2160,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,-0.14,-0.07,0.0,0.0,0.0,123456.1015625,0.1875,-0.0625,0.0,0.0,0.0,0.0011512635327924623,0.001546830037213809,-0.0011483648358957715,0.001553903668379146,0.0,0.0,0.0,0.004825326191499041,-0.013345638966310188,0.999918650850126,-0.0028959809229204755,0.999925912047916,0.0133597110689854,-1.0000035138397512,-0.002960153025367681,0.0047862273688880795,-0.5414426804433239,987654.3125,-0.5280896250084951,0.7088094131003009,-0.005736474695670451,0.7053807431138395,0.0037055453763068084,320.2418335367519,-678.3220629930452,-106.83197687039242,0.0,nan,0.0,-0.5414426804433239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,555555.5625,3405707998,
