magic_number,current_time,euler_raw_0_0,dt,footer,
3735928559,31.878575,-0.9065194306182743,0.004806,3405707998,
3735928559,32.012011,-0.8823630388454149,0.004813,3405707998,
3735928559,32.145104,-0.8877925227434181,0.004028,3405707998,
3735928559,32.278553,-0.8697493064181399,0.003808,3405707998,
3735928559,32.412049,-0.6912375838531897,0.005046,3405707998,
3735928559,32.547978,-0.39333784074903944,0.004065,3405707998,
3735928559,32.682666,-0.3176831283183885,0.004717,3405707998,
3735928559,32.815653,-0.2904117283184331,0.004935,3405707998,
3735928559,32.950267,-0.3473246791132918,0.004031,3405707998,
3735928559,33.086996,-0.32919877256164815,0.004809,3405707998,
3735928559,33.223265,-0.32592838914455036,0.004831,3405707998,
3735928559,33.359686,-0.3039652099712918,0.004053,3405707998,
3735928559,33.49705,-0.3509427359361157,0.003817,3405707998,
3735928559,33.632626,-0.3182146114403462,0.003988,3405707998,
3735928559,33.765112,-0.34030274980009484,0.004384,3405707998,
3735928559,33.900095,-0.3632851698892073,0.004036,3405707998,
3735928559,34.035358,-0.39024906377954643,0.003977,3405707998,
3735928559,34.167433,-0.37474647812225914,0.004851,3405707998,
3735928559,34.304339,-0.3576477319006341,0.003818,3405707998,
3735928559,34.440971,-0.37360873328692457,0.004981,3405707998,
3735928559,34.574688,-0.35907657570158413,0.00385,3405707998,
3735928559,34.707002,-0.3530409167276972,0.003807,3405707998,
3735928559,34.843331,-0.35640038382018496,0.004863,3405707998,
3735928559,34.974768,-0.365882640919773,0.004214,3405707998,
3735928559,35.110247,-0.3362157338592219,0.003981,3405707998,
3735928559,35.249059,-0.2591892063397289,0.004013,3405707998,
3735928559,35.386369,-0.21506156072664778,0.004229,3405707998,
3735928559,35.519813,-0.2108864433262486,0.004045,3405707998,
3735928559,35.654169,-0.19659150624874208,0.004043,3405707998,
3735928559,35.791549,-0.19128774084980668,0.003904,3405707998,
3735928559,35.922766,-0.18540454472829032,0.003989,3405707998,
3735928559,36.055852,-0.18320492029393992,0.003839,3405707998,
3735928559,36.189039,-0.18019825386654514,0.003927,3405707998,
3735928559,36.320391,-0.16956603467655598,0.004003,3405707998,
3735928559,36.454144,-0.1747074711930062,0.003773,3405707998,
3735928559,36.58711,-0.201476273077734,0.004869,3405707998,
3735928559,36.721771,-0.2903433935997718,0.004037,3405707998,
3735928559,36.857094,-0.40635359170423746,0.003746,3405707998,
3735928559,36.992252,-0.4377168494811779,0.003992,3405707998,
3735928559,37.126789,-0.3497038485730157,0.004016,3405707998,
3735928559,37.26053,-0.33569507478905225,0.003744,3405707998,
3735928559,37.392787,-0.340424578308186,0.004091,3405707998,
3735928559,37.525031,-0.3439396534943805,0.004071,3405707998,
3735928559,37.658208,-0.34696680790785067,0.003745,3405707998,
3735928559,37.789683,-0.34256082790616593,0.005131,3405707998,
3735928559,37.922126,-0.34094240089688943,0.00405,3405707998,
3735928559,38.055864,-0.3496062820560006,0.003839,3405707998,
3735928559,38.187812,-0.34779331545798375,0.004013,3405707998,
3735928559,38.31961,-0.3411787153958778,0.004036,3405707998,
3735928559,38.454622,-0.33971670464862413,0.004793,3405707998,
3735928559,38.586041,-0.34046188029128743,0.004985,3405707998,
3735928559,38.720319,-0.34122119367037507,0.003855,3405707998,
3735928559,38.854545,-0.34410608770886486,0.004755,3405707998,
3735928559,38.988057,-0.34446749851779035,0.00408,3405707998,
3735928559,39.122182,-0.34600972301942395,0.003776,3405707998,
3735928559,39.259161,-0.3470152562004007,0.004009,3405707998,
3735928559,39.39425,-0.34719204146246985,0.004429,3405707998,
3735928559,39.526706,-0.3499684301496596,0.003832,3405707998,
3735928559,39.660409,-0.3539439077378309,0.003759,3405707998,
3735928559,39.794464,-0.361717161824717,0.004156,3405707998,
3735928559,39.927851,-0.4470077255622153,0.00381,3405707998,
3735928559,40.065388,-0.8220946245246211,0.003974,3405707998,
3735928559,40.203434,-1.1459211228866057,0.0041,3405707998,
3735928559,40.338702,-1.3730289113771321,0.004857,3405707998,
3735928559,40.473424,-1.4479092614104765,0.003926,3405707998,
3735928559,40.606699,-1.43150945341983,0.004077,3405707998,
3735928559,40.738715,-1.4388712834555972,0.003863,3405707998,
3735928559,40.871048,-1.4464890185117758,0.00401,3405707998,
3735928559,41.00374,-1.4428682565774524,0.004757,3405707998,
3735928559,41.137962,-1.431038937582745,0.003877,3405707998,
3735928559,41.2716,-1.4194816772854837,0.00405,3405707998,
3735928559,41.409212,-1.4204607694682476,0.003734,3405707998,
3735928559,41.542185,-1.4182518114590825,0.004198,3405707998,
3735928559,41.680424,-1.4140885678058532,0.003997,3405707998,
3735928559,41.81641,-1.4050805656745495,0.004696,3405707998,
3735928559,41.952365,-1.403942486625114,0.003903,3405707998,
3735928559,42.08535,-1.394520869205378,0.004929,3405707998,
3735928559,42.220399,-1.3615537094533319,0.003795,3405707998,
3735928559,42.355193,-1.1313567321353772,0.00497,3405707998,
3735928559,42.492187,-0.7048940114896804,0.004064,3405707998,
3735928559,42.629422,-0.5851516164838976,0.003795,3405707998,
3735928559,42.766899,-0.5225395551445405,0.005135,3405707998,
3735928559,42.897497,-0.4843457285874982,0.004077,3405707998,
3735928559,43.034275,-0.47419984532851456,0.003815,3405707998,
3735928559,43.16812,-0.46620094854468214,0.004375,3405707998,
3735928559,43.297743,-0.4574957632024003,0.003716,3405707998,
3735928559,43.429264,-0.45378574800002336,0.003785,3405707998,
3735928559,43.562146,-0.4536863560721432,0.004999,3405707998,
3735928559,43.69872,-0.45198302323145956,0.003713,3405707998,
3735928559,43.834177,-0.45028668172029973,0.00403,3405707998,
3735928559,43.970216,-0.450826617944457,0.004738,3405707998,
3735928559,44.103158,-0.44842004107277994,0.004735,3405707998,
3735928559,44.238744,-0.4491590631503708,0.003714,3405707998,
3735928559,44.372728,-0.4481327972550574,0.004964,3405707998,
3735928559,44.50427,-0.4440283034023734,0.004789,3405707998,
3735928559,44.636469,-0.4405221414634627,0.004124,3405707998,
3735928559,44.770916,-0.439807865563817,0.004045,3405707998,
3735928559,44.902547,-0.4357055375677815,0.003847,3405707998,
3735928559,45.034419,-0.43479378871887653,0.003968,3405707998,
3735928559,45.165655,-0.4426564862614408,0.004938,3405707998,
3735928559,45.296507,-0.502598798060178,0.003851,3405707998,
3735928559,45.433014,-0.6955389944112867,0.003959,3405707998,
3735928559,45.566342,-1.0306228434957811,0.004942,3405707998,
3735928559,45.698961,-1.4017814486273337,0.003791,3405707998,
3735928559,45.834955,1.4785568879735524,0.003993,3405707998,
3735928559,45.971752,1.3502653921987338,0.004611,3405707998,
3735928559,46.104898,1.3404642196114398,0.003819,3405707998,
3735928559,46.23677,1.3433186682653122,0.003996,3405707998,
3735928559,46.368196,1.337083922130981,0.003809,3405707998,
3735928559,46.498168,1.333175544443402,0.0038,3405707998,
3735928559,46.632189,1.3295119443120726,0.005006,3405707998,
3735928559,46.76134,1.3255305438302045,0.003835,3405707998,
3735928559,46.897371,1.3236095742477267,0.003789,3405707998,
3735928559,47.028386,1.3191543584953995,0.003969,3405707998,
3735928559,47.161067,1.3149723029529266,0.003784,3405707998,
3735928559,47.294065,1.3142907215533204,0.003988,3405707998,
3735928559,47.429483,1.3124548230779336,0.004028,3405707998,
3735928559,47.562794,1.3092316382855176,0.003764,3405707998,
3735928559,47.697111,1.3094176191557794,0.004713,3405707998,
3735928559,47.832184,1.306888338409426,0.003944,3405707998,
3735928559,47.963972,1.3037612685631612,0.003799,3405707998,
3735928559,48.100191,1.301485096152123,0.004044,3405707998,
3735928559,48.238038,1.299486483943852,0.004752,3405707998,
3735928559,48.375112,1.2979158404477051,0.004122,3405707998,
3735928559,48.508629,1.2963774799570287,0.005014,3405707998,
3735928559,48.645552,1.29503401584813,0.003816,3405707998,
3735928559,48.783139,1.2938918531574444,0.003747,3405707998,
3735928559,48.917267,1.2942503335285211,0.0048,3405707998,
3735928559,49.052133,1.2942011298845508,0.004026,3405707998,
3735928559,49.186112,1.2946863107512327,0.00374,3405707998,
3735928559,49.321948,1.2954042750395434,0.005045,3405707998,
3735928559,49.462067,1.2960080627887471,0.004835,3405707998,
3735928559,49.600466,1.2957577524625072,0.003953,3405707998,
3735928559,49.73847,1.2942564179480036,0.003973,3405707998,
3735928559,49.877074,1.2931457967724829,0.003801,3405707998,
3735928559,50.01389,1.2931112723711569,0.003977,3405707998,
3735928559,50.149926,1.292421336322051,0.003923,3405707998,
3735928559,50.285429,1.2914119380538434,0.004794,3405707998,
3735928559,50.420642,1.289045361739564,0.004032,3405707998,
3735928559,50.558689,1.288439551790976,0.003932,3405707998,
3735928559,50.694132,1.2924743713966407,0.004818,3405707998,
3735928559,50.827648,1.2935387666240472,0.004916,3405707998,
3735928559,50.961053,1.2902447389488878,0.003777,3405707998,
3735928559,51.093832,1.309125968850386,0.003781,3405707998,
3735928559,51.223852,1.3333653985343443,0.00399,3405707998,
3735928559,51.357002,1.3931530217535093,0.003787,3405707998,
3735928559,51.49113,1.4853473687062098,0.004244,3405707998,
3735928559,51.623187,-1.53817928791929,0.004018,3405707998,
3735928559,51.759263,-1.3937534776379736,0.003742,3405707998,
3735928559,51.895798,-1.2541618425633114,0.003834,3405707998,
3735928559,52.028105,-1.1391194659166475,0.0049,3405707998,
3735928559,52.1622,-1.0202426948618541,0.003985,3405707998,
3735928559,52.297635,-0.909155759466326,0.004016,3405707998,
3735928559,52.428998,-0.812299738230812,0.003991,3405707998,
3735928559,52.562624,-0.700700792449853,0.003791,3405707998,
3735928559,52.694742,-0.5983557280280445,0.004021,3405707998,
3735928559,52.828772,-0.5126922334045141,0.003982,3405707998,
3735928559,52.959977,-0.44775169861528386,0.003724,3405707998,
3735928559,53.092994,-0.3962033800020029,0.005016,3405707998,
3735928559,53.22602,-0.37733846829424866,0.004025,3405707998,
3735928559,53.358612,-0.3824426657910803,0.003744,3405707998,
3735928559,53.486951,-0.38233342644716634,0.004656,3405707998,
3735928559,53.618415,-0.38827690061920267,0.003863,3405707998,
3735928559,53.751723,-0.39218821995066977,0.003726,3405707998,
3735928559,53.881298,-0.3873318726271721,0.004031,3405707998,
3735928559,54.014907,-0.38319339300347716,0.003865,3405707998,
3735928559,54.147633,-0.39030332710745663,0.004739,3405707998,
3735928559,54.279169,-0.39276451561563436,0.004175,3405707998,
3735928559,54.410652,-0.39122077950870215,0.004611,3405707998,
3735928559,54.546798,-0.39147626625501075,0.004867,3405707998,
3735928559,54.684451,-0.3923392976894653,0.003936,3405707998,
3735928559,54.821964,-0.3908255662089425,0.004502,3405707998,
3735928559,54.960768,-0.39274719129536617,0.004899,3405707998,
3735928559,55.095882,-0.39429220655050773,0.003991,3405707998,
3735928559,55.232644,-0.3961517722054538,0.004784,3405707998,
3735928559,55.370091,-0.3975763429900123,0.004029,3405707998,
3735928559,55.510067,-0.39656115575005435,0.004533,3405707998,
3735928559,55.644078,-0.39948497206550854,0.004757,3405707998,
3735928559,55.778771,-0.4022750955895303,0.004052,3405707998,
3735928559,55.914965,-0.40444576460558446,0.00482,3405707998,
3735928559,56.048747,-0.40645468043065003,0.003862,3405707998,
3735928559,56.179959,-0.40692370306484826,0.003894,3405707998,
3735928559,56.311692,-0.40694036956091584,0.003776,3405707998,
3735928559,56.443501,-0.4086275719461424,0.003852,3405707998,
3735928559,56.575665,-0.40769046749399745,0.003929,3405707998,
3735928559,56.707441,-0.40293749672984247,0.004757,3405707998,
3735928559,56.840077,-0.4243333060324582,0.003874,3405707998,
3735928559,56.974438,-0.511009639641235,0.004041,3405707998,
3735928559,57.105988,-0.7810753675711679,0.00471,3405707998,
3735928559,57.241568,-1.2749156261931123,0.0041,3405707998,
3735928559,57.378562,1.42202793237112,0.00401,3405707998,
3735928559,57.515241,1.2473669864352495,0.003698,3405707998,
3735928559,57.646837,1.2254554754396776,0.00404,3405707998,
3735928559,57.780184,1.2301755939515595,0.004116,3405707998,
3735928559,57.913017,1.2247581335314817,0.003807,3405707998,
3735928559,58.046613,1.222842943788808,0.004065,3405707998,
3735928559,58.17967,1.2220624346265045,0.003882,3405707998,
3735928559,58.317758,1.2215537355073292,0.003868,3405707998,
3735928559,58.453127,1.2207237417877734,0.004963,3405707998,
3735928559,58.586368,1.221782052739005,0.003821,3405707998,
3735928559,58.720671,1.230778680853782,0.00378,3405707998,
3735928559,58.851672,1.2737047166913125,0.004582,3405707998,
3735928559,58.985971,1.4036751958201528,0.004074,3405707998,
3735928559,59.122041,-1.402101728677802,0.004363,3405707998,
3735928559,59.257935,-0.8961635615817498,0.004342,3405707998,
3735928559,59.393974,-0.48814422511387623,0.003814,3405707998,
3735928559,59.531747,-0.34733866021562615,0.003978,3405707998,
3735928559,59.669055,-0.3695841099940718,0.004618,3405707998,
3735928559,59.800462,-0.3633317515551512,0.003797,3405707998,
3735928559,59.932215,-0.3646868482857769,0.004008,3405707998,
3735928559,60.063888,-0.36763640707411216,0.00403,3405707998,
3735928559,60.194428,-0.3673642210746142,0.003849,3405707998,
3735928559,60.324048,-0.37620626070004226,0.003991,3405707998,
3735928559,60.451588,-0.37755780018110996,0.004033,3405707998,
3735928559,60.584291,-0.37368129786643955,0.00384,3405707998,
