0,0,58.49904600,4236.46829400,7.30253896,0.17724609,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.680000,-0.470000,9.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997616,-0.003288,0.068933,0.000000,0.998864,0.047645,-0.069011,-0.047531,0.996483,-0.047663,0.069066,0.000000,0.999120,-0.023815,0.034516,0.023815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,5,58.51382000,0.00112000,7.26708974,0.17724609,95,58513719,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.820000,-1.080000,9.240000,0.000000,0.000000,0.000000,-25.875000,25.937500,36.562500,0.000000,0.000000,0.000000,0.997049,-0.049232,0.067838,0.045944,0.998298,0.049232,-0.070106,-0.045944,0.997049,-0.046047,0.070164,0.046047,0.999120,-0.023815,0.034516,0.023815,-3209.084489,-3097.520966,-1512.046601,0.000000,0.070164,0.000000,-0.046047,0.000000,0.070164,-32.909819,0.000000,-0.046047,21.598146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,10,58.52530000,0.00111700,7.26708974,0.17724609,96,58525198,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.680000,-0.790000,9.360000,0.000000,0.000000,0.000000,-28.312500,25.000000,40.500000,0.000000,0.000000,0.000000,0.997049,-0.049232,0.067838,0.045944,0.998298,0.049232,-0.070106,-0.045944,0.997049,-0.046047,0.070164,0.046047,0.999120,-0.023815,0.034516,0.023815,-3210.126444,-3096.248676,-1512.448764,0.000000,0.070164,0.000000,-0.046047,0.000000,0.070164,-62.590308,0.000000,-0.046047,41.076938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,15,58.53657200,0.00115500,7.26708974,0.14179687,99,58536467,0,100,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.630000,-0.710000,9.450000,0.000000,0.000000,0.000000,-29.187500,23.750000,43.562500,0.000000,0.000000,0.000000,0.997049,-0.049232,0.067838,0.045944,0.998298,0.049232,-0.070106,-0.045944,0.997049,-0.052958,0.066448,0.050603,0.999040,-0.027300,0.032516,0.026162,-3212.254525,-3093.580035,-1513.403446,0.000000,0.066448,0.000000,-0.052958,0.000000,0.066448,-58.068976,0.000000,-0.052958,45.244311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,20,58.54581400,0.00115300,7.26708974,0.17724609,96,58545712,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.570000,-0.670000,9.530000,0.000000,0.000000,0.000000,-29.125000,22.062500,45.500000,0.000000,0.000000,0.000000,0.997086,-0.054635,0.063018,0.051056,0.997632,0.057100,-0.065951,-0.053686,0.996948,-0.059848,0.063008,0.055060,0.998935,-0.030768,0.030640,0.028450,-3236.256568,-3062.547511,-1525.374524,0.000000,0.063008,0.000000,-0.059848,0.000000,0.063008,-54.955372,0.000000,-0.059848,51.098796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,25,58.55534700,0.00114900,7.26708974,0.14179687,98,58555244,0,99,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.560000,-0.510000,9.590000,0.000000,0.000000,0.000000,-28.750000,20.375000,46.250000,0.000000,0.000000,0.000000,0.997064,-0.059308,0.058970,0.055511,0.996966,0.064101,-0.062557,-0.060605,0.996767,-0.067189,0.059776,0.059638,0.998797,-0.034458,0.028844,0.030796,-3256.987604,-3034.619304,-1537.003598,0.000000,0.059776,0.000000,-0.067189,0.000000,0.059776,-52.166933,0.000000,-0.067189,57.495908,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,30,58.56711600,0.00114600,7.26708974,0.17724609,95,58567015,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.510000,-0.520000,9.620000,0.000000,0.000000,0.000000,-28.062500,18.500000,45.750000,0.000000,0.000000,0.000000,0.996991,-0.064078,0.055031,0.060080,0.996194,0.071508,-0.059370,-0.067948,0.996486,-0.075748,0.056515,0.064845,0.998606,-0.038756,0.026983,0.033459,-3277.605924,-3005.493860,-1550.324271,0.000000,0.056515,0.000000,-0.075748,0.000000,0.056515,-49.133315,0.000000,-0.075748,64.698745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,35,58.57898900,0.00169200,7.23164052,0.14179687,96,58578888,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.280000,-0.450000,9.580000,0.000000,0.000000,0.000000,-27.375000,16.937500,44.125000,0.000000,0.000000,0.000000,0.996851,-0.069473,0.050868,0.065272,0.995214,0.080094,-0.056157,-0.076479,0.996054,-0.084014,0.053610,0.069945,0.998390,-0.042902,0.025286,0.036056,-3299.989430,-2972.332164,-1566.699991,0.000000,0.053610,0.000000,-0.084014,0.000000,0.053610,-46.273520,0.000000,-0.084014,71.370685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,40,58.58842500,0.00115400,7.19619130,0.14179687,96,58588323,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.310000,-0.480000,9.630000,0.000000,0.000000,0.000000,-25.812500,15.562500,41.687500,0.000000,0.000000,0.000000,0.996650,-0.074945,0.046827,0.070586,0.994117,0.088713,-0.053170,-0.085063,0.995519,-0.091747,0.051046,0.074749,0.998160,-0.046776,0.023755,0.038494,-3323.059594,-2937.157913,-1584.173255,0.000000,0.051046,0.000000,-0.091747,0.000000,0.051046,-44.541522,0.000000,-0.091747,78.937456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,45,58.59793200,0.00114700,7.30253896,0.17724609,95,58597832,0,95,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.320000,-0.500000,9.640000,0.000000,0.000000,0.000000,-22.875000,13.687500,39.000000,0.000000,0.000000,0.000000,0.996441,-0.079583,0.043444,0.075130,0.993102,0.096018,-0.050757,-0.092360,0.994991,-0.098111,0.049078,0.078539,0.997956,-0.049959,0.022556,0.040413,-3341.904815,-2907.842337,-1598.515897,0.000000,0.049078,0.000000,-0.098111,0.000000,0.049078,-42.655553,0.000000,-0.098111,84.210390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
