magic_number,mode,loop_number,current_time,dt,voltage_A,voltage_B,dt_telemetry,dt_observer,dt_controller,dt_change_mode,euler_raw_0[0],euler_raw_0[1],euler_raw_0[2],euler_raw_1[0],euler_raw_1[1],euler_raw_1[2],quaternion_raw_0[0],quaternion_raw_0[1],quaternion_raw_0[2],quaternion_raw_0[3],quaternion_raw_1[0],quaternion_raw_1[1],quaternion_raw_1[2],quaternion_raw_1[3],acc_raw_0[0],acc_raw_0[1],acc_raw_0[2],acc_raw_1[0],acc_raw_1[1],acc_raw_1[2],gyro_raw_0[0],gyro_raw_0[1],gyro_raw_0[2],gyro_raw_1[0],gyro_raw_1[1],gyro_raw_1[2],quaternion_dot[0],quaternion_dot[1],quaternion_dot[2],quaternion_dot[3],euler_dot[0],euler_dot[1],euler_dot[2],cbn[0],cbn[1],cbn[2],cbn[3],cbn[4],cbn[5],cbn[6],cbn[7],cbn[8],euler[0],euler[1],euler[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],velocity[0],velocity[1],velocity[2],y[0],y[1],y[2],y[3],x[0],x[1],x[2],x[3],x[4],x[5],dx[0],dx[1],dx[2],dx[3],dx[4],dx[5],current_u[0],current_u[1],servo_u[0],servo_u[1],footer,
3735928559,0,0,11.58841,4283.37893,4.431152279721573,0.2126953094266355,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,-9.23,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032786827068775892,0.9494974613189697,-0.31375762820243835,0.0,0.31375929713249207,0.9495025277137756,0.9999946355819702,-0.0031131175346672535,0.001028717146255076,-1.2516466376191857,-1.5675176500186443,0.0,0.574035427094363,-0.4148766851627701,-0.5721564291011183,0.4148766851627701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,30,12.289886,0.001157,4.3957030614838,0.17724609118886292,90,2023,0,91,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,-9.31,-0.02,0.0,0.0,0.0,-0.9375,-0.0625,0.0625,0.0,0.0,0.0,-0.0033080955088833214,-0.005220317481463523,0.0034809314409799887,0.004782399789078366,0.0,0.0,0.0,0.002208086057399389,-0.0015625911191318176,-1.0011158949808492,0.9509830330074662,0.31284026894982264,0.001609215234835648,0.31283661519430966,-0.9509831107599893,0.0021743415947002853,-1.5685108819181395,-0.31803214239438343,1.5684680593644516,0.5740673012767618,-0.4148682562229271,-0.5721532717169033,0.4148437141769108,-18919.856746864847,-6118.900482842001,-14351.16199290528,0.0,-0.31803214239438343,0.0,-1.5685108819181395,0.0,-0.31803214239438343,273.475350371871,0.0,-1.5685108819181395,1348.6763949895706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,60,12.953114,0.001573,4.360253843246028,0.2126953094266355,90,2006,0,90,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.18,-9.25,-0.03,0.0,0.0,0.0,-0.5625,0.0,-0.0625,0.0,0.0,0.0,-0.0018100419360532584,-0.0024923840595459943,0.0022642913884062844,0.002506596518743123,0.0,0.0,0.0,0.0032395065324224426,-0.001803167560287866,-1.0007866992470227,0.9509503897617096,0.311889063518837,0.0025162422320277877,0.3118823897161457,-0.950952009225317,0.00272292872727925,-1.5679278857104944,-0.3170739928453236,1.5673849040487629,0.5741417860821265,-0.41518387788599304,-0.5715354559461108,0.4148728370120089,-18906.227486961467,-6104.3045440721535,-14361.846063478066,0.0,-0.3170739928453236,0.0,-1.5679278857104944,0.0,-0.3170739928453236,274.0576760015656,0.0,-1.5679278857104944,1355.1672517124653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,90,13.619975,0.001163,4.3957030614838,0.2126953094266355,92,1047,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,-9.26,-0.02,0.0,0.0,0.0,-0.625,0.0,-0.125,0.0,0.0,0.0,-0.0017981635991432443,-0.0024891044442628104,0.002705324427330797,0.002519184059759107,0.0,0.0,0.0,0.006220292927285487,-0.002483367341268583,-0.9998114635843264,0.9479803982869284,0.31776546232589575,0.005108550543154955,0.3177456440169416,-0.9479909101418346,0.004331497293194264,-1.5662222954735534,-0.3232316632749671,1.5642369992302383,0.5762016368600085,-0.41353837950672134,-0.5716038606686658,0.41239901216134595,-18805.761820673095,-6231.539846784249,-14399.14674242746,0.0,-0.3232316632749671,0.0,-1.5662222954735534,0.0,-0.3232316632749671,150.42008509113373,0.0,-1.5662222954735534,728.815556610717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,120,14.283197,0.001165,4.3957030614838,0.17724609118886292,94,1053,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,-9.28,-0.04,0.0,0.0,0.0,-0.0625,0.0625,0.0625,0.0,0.0,0.0,-0.0007620056036580935,-0.00040097294150273383,-0.00031359263147028287,0.000851487286324805,0.0,0.0,0.0,0.007189921224043744,-0.0027306794566095416,-0.9994709289109458,0.9478019410983977,0.3172339032047665,0.005951505959811643,0.31720825146662396,-0.9478166929120765,0.004871463262001552,-1.56565826229779,-0.3227640915945968,1.563217514732806,0.5763609568186562,-0.4137022704703415,-0.5711087893239456,0.41230192778076385,-18788.654294229833,-6224.778423510212,-14410.699085666427,0.0,-0.3227640915945968,0.0,-1.56565826229779,0.0,-0.3227640915945968,208.37095775907227,0.0,-1.56565826229779,1010.7532845709896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,150,14.945451,0.001166,4.360253843246028,0.2481445276644081,91,1052,0,92,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.13,-9.26,-0.02,0.0,0.0,0.0,-0.3125,0.0625,0.0625,0.0,0.0,0.0,-0.0016601159803242278,-0.0016498001005597334,0.0005863547178970071,0.002109323236932145,0.0,0.0,0.0,0.005894672877811563,-0.00271995683623083,-0.9994725362470831,0.9469549293428176,0.31975244931627744,0.004714763544961198,0.31973287392870176,-0.9469627601108475,0.004462772483834532,-1.566088387304262,-0.32539493215835447,1.5645752699964437,0.5765307202645131,-0.41268292904859466,-0.5720252135945539,0.41181397895154465,-18790.568713345012,-6274.918185606591,-14386.33353492012,0.0,-0.32539493215835447,0.0,-1.566088387304262,0.0,-0.32539493215835447,278.12131606822635,0.0,-1.566088387304262,1338.5361545709316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,180,15.608311,0.001223,4.360253843246028,0.17724609118886292,92,1046,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,-9.29,-0.04,0.0,0.0,0.0,-0.375,0.1875,-0.0625,0.0,0.0,0.0,-0.0020527261684677167,-0.0008881186634108799,0.0006224906991475055,0.0022534348907605794,0.0,0.0,0.0,0.008152832778930419,-0.002907492075494178,-0.9991488677441903,0.944596544943721,0.32567629929387204,0.006759990060697996,0.325644408373691,-0.9446162589512563,0.005405989906532238,-1.5650784211895066,-0.3316335660513657,1.5621922830096833,0.5784310886186833,-0.4111835857882209,-0.5725539316887589,0.40952263372951475,-18712.014565027443,-6395.560777094236,-14422.926939654046,0.0,-0.3316335660513657,0.0,-1.5650784211895066,0.0,-0.3316335660513657,284.669982158479,0.0,-1.5650784211895066,1343.4143666478576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,210,16.271957,0.001162,4.360253843246028,0.14179687295109034,92,1834,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.12,-9.29,-0.02,0.0,0.0,0.0,0.375,0.0625,0.0,0.0,0.0,0.0,0.0010293992911220517,0.002098045012111189,-0.0016614269125210383,-0.0016670220987561107,0.0,0.0,0.0,0.007080749192464736,-0.002716072466781849,-0.9994330974286714,0.9452241618710937,0.3247175831133414,0.005814234838573129,0.32469243462175285,-0.945238141666969,0.004869161325456645,-1.565648062189699,-0.3307560762147039,1.5633151140303516,0.5779668109305873,-0.4113646130988815,-0.5727798982941805,0.41002229628148784,-18738.918239301132,-6373.305378864284,-14409.470722282036,0.0,-0.3307560762147039,0.0,-1.565648062189699,0.0,-0.3307560762147039,282.93278294503676,0.0,-1.565648062189699,1339.3050792234435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,1,240,17.00361,0.003776,4.360253843246028,0.14179687295109034,2690,1207,2743,1208,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.19,-9.29,-0.06,0.0,0.0,0.0,-3.375,0.125,-0.0625,0.0,0.0,0.0,-0.012493964037078649,-0.01609003705008931,0.011726863705506727,0.01714654168607249,0.0,0.0,0.0,0.007186643105393659,-0.0028553819417108106,-0.9992561917344007,0.9455048479020483,0.3233555197052568,0.005876073056281184,0.32332904682273006,-0.9455187953894968,0.005027207037172493,-1.5654802135307262,-0.32823592547555813,1.5632191957147656,0.5774668535754327,-0.4120119185706124,-0.5721629882262284,0.4107122512398954,-18740.599967324557,-6347.720965411429,-14411.720094529352,0.0,-0.32823592547555813,0.0,-1.5654802135307262,-43430.648444116334,-1418.9298121333784,4287.965735196875,-7140.6013317921,619.4472958370512,-3263.130063296543,-39673.556357952344,3661.40591270787,151028.36799572757,91417.99811821901,-3097.4369226469266,-54317.71234610572,-1507.9926563209228,529.6445743471437,115.0,74.0,3405707998,
3735928559,1,270,17.728897,0.003861,4.3957030614838,0.2481445276644081,2372,2163,2423,2164,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.08,-9.34,-0.02,0.0,0.0,0.0,2.5,0.0,-0.0625,0.0,0.0,0.0,0.009251272531232894,0.012750521483702013,-0.008821158214919387,-0.01286117991788961,0.0,0.0,0.0,0.006766260244893296,-0.0031676819641871523,-0.9989624071796476,0.9489554741743033,0.3121468347807346,0.005437739960308219,0.3121208631312645,-0.9489657669127092,0.005123228557455561,-1.5653809401146532,-0.31832949789406745,1.563644620822789,0.5753054990705415,-0.414613590352869,-0.5701011915057262,0.4136191942361042,-18820.199815020023,-6130.772312569072,-14390.07404623919,0.0,-0.31832949789406745,0.0,-1.5653809401146532,-95491.45992166083,5000.727591631448,-8217.662690872774,7367.062015693609,-2297.1809520754896,10391.720502449403,148228.84772996168,-5345.777180492564,-596192.1903345393,-71513.3207127572,9275.790986426857,217019.78591014582,5952.342847341161,-2122.2718454943597,75.0,88.0,3405707998,
