magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,0,-0.10023252665996552,0.047335755079984665,-0.4829217493534088,10.004863739013672,4.393898010253906,3.1909189224243164,0.0,0.0,0.005040000192821026,3405707998,62.18
3735928559,0,0.13129328191280365,-0.21646854281425476,-0.5318517088890076,10.249252319335938,4.497220516204834,3.268336296081543,0.0,0.0,0.005038999952375889,3405707998,62.31
3735928559,0,0.06909061223268509,-0.40623635053634644,-0.5267035961151123,10.491076469421387,4.5948944091796875,3.3689510822296143,0.0,0.0,0.005040000192821026,3405707998,62.44
3735928559,0,-0.011290156282484531,-0.24403072893619537,-0.521946132183075,10.730805397033691,4.700227737426758,3.4455463886260986,0.0,0.0,0.005040000192821026,3405707998,62.63
3735928559,0,-0.051447100937366486,-0.3802700936794281,-0.5258000493049622,10.976813316345215,4.801509380340576,3.512366771697998,0.0,0.0,0.005040000192821026,3405707998,62.76
3735928559,0,-0.13091880083084106,-0.7409562468528748,-0.5346208810806274,11.22150993347168,4.907262325286865,3.586668014526367,0.0,0.0,0.005040000192821026,3405707998,62.89
3735928559,0,-0.06594233959913254,-1.1221585273742676,-0.5622862577438354,11.466706275939941,5.012106895446777,3.6697213649749756,0.0,0.0,0.005040000192821026,3405707998,63.06
3735928559,0,-2.8748210752382874e-05,-1.2261147499084473,-0.5866318941116333,11.702814102172852,5.11267614364624,3.7735390663146973,0.0,0.0,0.005040000192821026,3405707998,63.18
3735928559,0,-0.05883953347802162,-1.1631171703338623,-0.5992527008056641,11.942476272583008,5.2144856452941895,3.8538851737976074,0.0,0.0,0.005040000192821026,3405707998,63.37
3735928559,0,-0.06480681151151657,-1.063124656677246,-0.6199629306793213,12.173262596130371,5.3185625076293945,3.964296579360962,0.0,0.0,0.005038999952375889,3405707998,63.50
3735928559,0,-0.13302846252918243,0.19994735717773438,-0.6184877753257751,12.395441055297852,5.4115376472473145,4.086860179901123,0.0,0.0,0.005040000192821026,3405707998,63.68
3735928559,0,-0.4242224395275116,0.5976784825325012,-0.6020569801330566,12.665560722351074,5.518195629119873,4.0534234046936035,0.0,0.0,0.005040000192821026,3405707998,63.79
3735928559,0,-0.2102431058883667,0.13359609246253967,-0.641538679599762,12.893445014953613,5.621448993682861,4.189298629760742,0.0,0.0,0.005038999952375889,3405707998,63.98
3735928559,0,-0.3850017189979553,0.5612014532089233,-0.6314557194709778,13.13339614868164,5.715172290802002,4.2667646408081055,0.0,0.0,0.005040000192821026,3405707998,64.10
3735928559,0,-0.5007737874984741,0.4493369162082672,-0.6439418196678162,13.383796691894531,5.826205730438232,4.310150146484375,0.0,0.0,0.005040000192821026,3405707998,64.29
3735928559,0,-0.2954658567905426,0.25771957635879517,-0.6766858696937561,13.62203311920166,5.92750358581543,4.40468692779541,0.0,0.0,0.005040000192821026,3405707998,64.41
3735928559,0,-0.26954832673072815,0.21117807924747467,-0.6883023977279663,13.861015319824219,6.026288032531738,4.488402366638184,0.0,0.0,0.005038999952375889,3405707998,64.54
3735928559,0,-0.21446941792964935,0.18593016266822815,-0.7046903967857361,14.102046012878418,6.1306281089782715,4.5622029304504395,0.0,0.0,0.005038999952375889,3405707998,64.73
3735928559,0,-0.16727128624916077,0.05357443913817406,-0.7200525999069214,14.341592788696289,6.229786396026611,4.6530442237854,0.0,0.0,0.005038999952375889,3405707998,64.85
3735928559,0,-0.1452590525150299,0.15586920082569122,-0.7439702749252319,14.579145431518555,6.331191062927246,4.733248233795166,0.0,0.0,0.005040000192821026,3405707998,65.04
3735928559,0,-0.002815624698996544,0.1093367412686348,-0.7808632850646973,14.815943717956543,6.435326099395752,4.817414283752441,0.0,0.0,0.005040000192821026,3405707998,65.16
3735928559,0,0.12075423449277878,0.22589993476867676,-0.7996615171432495,15.057502746582031,6.528920650482178,4.897733688354492,0.0,0.0,0.005038999952375889,3405707998,65.35
