0,0,59.66369300,4235.30364700,6.23906241,0.14179687,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230000,-0.020000,9.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999713,-0.000050,0.023951,0.000000,0.999998,0.002083,-0.023951,-0.002082,0.999711,-0.002083,0.023954,0.000000,0.999928,-0.001041,0.011977,0.001041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,5,59.67858100,0.00213600,6.20361319,0.10634765,95,59678481,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.240000,0.000000,9.610000,0.000000,0.000000,0.000000,-0.125000,-0.062500,-0.062500,0.000000,0.000000,0.000000,0.999712,-0.002107,0.023949,0.002057,0.999997,0.002107,-0.023954,-0.002057,0.999712,-0.002058,0.023956,0.002058,0.999928,-0.001041,0.011977,0.001041,-995.561090,-40.800185,-434.513348,0.000000,0.023956,0.000000,-0.002058,0.000000,0.023956,-11.539448,0.000000,-0.002058,0.991368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,10,59.69040400,0.00111600,6.16816397,0.10634765,95,59690304,0,95,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.240000,0.000000,9.600000,0.000000,0.000000,0.000000,0.125000,0.187500,-0.062500,0.000000,0.000000,0.000000,0.999712,-0.002107,0.023949,0.002057,0.999997,0.002107,-0.023954,-0.002057,0.999712,-0.002058,0.023956,0.002058,0.999928,-0.001041,0.011977,0.001041,-995.561687,-40.798360,-434.514905,0.000000,0.023956,0.000000,-0.002058,0.000000,0.023956,-17.692684,0.000000,-0.002058,1.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,15,59.70192700,0.00115000,6.20361319,0.10634765,96,59701825,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220000,0.000000,9.590000,0.000000,0.000000,0.000000,0.000000,-0.125000,0.062500,0.000000,0.000000,0.000000,0.999712,-0.002107,0.023949,0.002057,0.999997,0.002107,-0.023954,-0.002057,0.999712,-0.002069,0.023977,0.002058,0.999928,-0.001047,0.011987,0.001041,-995.562731,-40.798883,-434.513886,0.000000,0.023977,0.000000,-0.002069,0.000000,0.023977,-20.811390,0.000000,-0.002069,1.794703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,20,59.71358100,0.00115200,6.23906241,0.10634765,95,59713481,0,95,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220000,-0.010000,9.610000,0.000000,0.000000,0.000000,0.187500,-0.125000,-0.125000,0.000000,0.000000,0.000000,0.999711,-0.002107,0.023973,0.002057,0.999997,0.002119,-0.023977,-0.002069,0.999711,-0.002052,0.024000,0.002029,0.999927,-0.001038,0.011999,0.001027,-995.553094,-40.795277,-434.537740,0.000000,0.024000,0.000000,-0.002052,0.000000,0.024000,-20.795473,0.000000,-0.002052,1.780084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,25,59.72516300,0.00187600,6.20361319,0.10634765,96,59725062,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230000,0.000000,9.570000,0.000000,0.000000,0.000000,0.000000,-0.062500,0.000000,0.000000,0.000000,0.000000,0.999711,-0.002074,0.023996,0.002025,0.999997,0.002098,-0.024001,-0.002049,0.999711,-0.002047,0.024015,0.002022,0.999927,-0.001036,0.012006,0.001023,-995.540988,-40.839197,-434.562813,0.000000,0.024015,0.000000,-0.002047,0.000000,0.024015,-20.899457,0.000000,-0.002047,1.781670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,30,59.73651800,0.00213800,6.23906241,0.10634765,96,59736416,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230000,0.000000,9.600000,0.000000,0.000000,0.000000,0.062500,-0.125000,0.062500,0.000000,0.000000,0.000000,0.999711,-0.002070,0.024011,0.002020,0.999997,0.002097,-0.024015,-0.002048,0.999711,-0.002058,0.024038,0.002010,0.999927,-0.001041,0.012018,0.001017,-995.533284,-40.848762,-434.581975,0.000000,0.024038,0.000000,-0.002058,0.000000,0.024038,-16.484719,0.000000,-0.002058,1.410744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,35,59.74874900,0.00213100,6.13271476,0.10634765,97,59748646,0,98,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.240000,-0.020000,9.600000,0.000000,0.000000,0.000000,0.125000,-0.125000,0.000000,0.000000,0.000000,0.000000,0.999710,-0.002057,0.024037,0.002007,0.999997,0.002109,-0.024041,-0.002060,0.999710,-0.002072,0.024079,0.001994,0.999927,-0.001048,0.012038,0.001010,-995.519847,-40.857454,-434.614684,0.000000,0.024079,0.000000,-0.002072,0.000000,0.024079,-11.233169,0.000000,-0.002072,0.966299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,40,59.75897900,0.00219200,6.23906241,0.10634765,96,59758877,0,97,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.230000,0.000000,9.590000,0.000000,0.000000,0.000000,0.125000,-0.125000,0.000000,0.000000,0.000000,0.000000,0.999709,-0.002040,0.024077,0.001989,0.999997,0.002120,-0.024081,-0.002072,0.999709,-0.002073,0.024101,0.001972,0.999927,-0.001048,0.012049,0.000998,-995.500272,-40.873828,-434.660728,0.000000,0.024101,0.000000,-0.002073,0.000000,0.024101,-19.019751,0.000000,-0.002073,1.635758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0,45,59.77123500,0.00115000,6.23906241,0.10634765,95,59771135,0,96,nan,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220000,0.000000,9.580000,0.000000,0.000000,0.000000,-0.062500,-0.125000,0.062500,0.000000,0.000000,0.000000,0.999709,-0.002017,0.024099,0.001967,0.999997,0.002120,-0.024103,-0.002072,0.999708,-0.002080,0.024130,0.001964,0.999927,-0.001052,0.012064,0.000995,-995.488320,-40.901018,-434.688341,0.000000,0.024130,0.000000,-0.002080,0.000000,0.024130,-20.889408,0.000000,-0.002080,1.799796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
