magic_number,mode,euler[0], euler[1], euler[2], v_e[0], v_e[1], v_e[2], u[0], u[1], dt,footer,time
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,233.51
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,233.69
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,233.82
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,233.95
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,234.12
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005040000192821026,3405707998,234.25
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,234.44
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,234.57
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,234.71
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,234.88
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.01
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.20
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.32
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.51
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.64
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.77
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,235.95
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.07
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.27
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.39
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.52
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.71
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.84
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,236.97
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.15
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.28
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.46
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.58
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.76
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,237.88
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.06
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.19
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.38
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038999952375889,3405707998,238.51
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.70
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.82
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,238.94
3735928559,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038000177592039,3405707998,239.12
3735928559,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005038999952375889,3405707998,239.19
