magic_number, mode, euler[0], euler[1], euler[2], x[0], x[1], x[2], x[3], x[4], x[5], x[6], x[7], dt, footer, 
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382275104522705,3405707998,
3735928559,0,-0.012280345894396305,0.006660396698862314,0.0008495867950841784,0.0,0.00011624585022218525,-0.0043635587207973,0.0,-0.0002143324672942981,0.002181523246690631,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,0.049647118896245956,0.018574586138129234,0.0033124140463769436,0.0,0.00032418768387287855,8.865615086506295e-07,0.0,0.0008665056666359305,0.016362108290195465,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,0.05395248159766197,0.13647516071796417,0.002433576388284564,0.0,0.002381941070780158,0.037091486155986786,0.0,0.0009416484390385449,-0.0163697749376297,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-0.0009878418641164899,0.14089135825634003,0.002354186261072755,0.0,0.002459018025547266,-0.020725784823298454,0.0,-1.7241092791664414e-05,-0.019634956493973732,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-0.20216430723667145,-0.018991699442267418,0.005066008307039738,0.0,-0.00033146768691949546,-0.008726594038307667,0.0,-0.0035284326877444983,-0.022907456383109093,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-0.1520584672689438,-0.07154063880443573,0.014299223199486732,0.0,-0.0012486197520047426,-0.002163332886993885,0.0,-0.002653920790180564,0.04689762741327286,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,0.23277750611305237,-0.11469703167676926,0.054005611687898636,0.0,-0.00200184085406363,-0.008763549849390984,0.0,0.004062734078615904,0.09051965177059174,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,0.4852689504623413,-0.13917547464370728,0.07740278542041779,0.0,-0.002429070184007287,-0.025097496807575226,0.0,0.008469540625810623,-0.01745535060763359,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-0.14162932336330414,-0.7300989031791687,0.061244186013936996,0.0,-0.012742630206048489,-0.18107524514198303,0.0,-0.0024718979839235544,-0.11891838163137436,0.0,0.0,0.003286000108346343,3405707998,
