magic_number, mode, euler[0], euler[1], euler[2], x[0], x[1], x[2], x[3], x[4], x[5], x[6], x[7], dt, footer, 
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391962051391602,3405707998,
3735928559,0,-0.3106210231781006,-0.021409882232546806,-0.004244311712682247,0.0,-0.00037367292679846287,0.017474714666604996,0.0,-0.005421360023319721,-0.14180989563465118,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-0.9154590964317322,-0.13140283524990082,-0.022681156173348427,0.0,-0.002293412107974291,-0.050121042877435684,0.0,-0.015977775678038597,-0.11345503479242325,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-1.5235874652862549,-0.845235288143158,-0.0016877125017344952,0.0,-0.014752138406038284,-0.1481872946023941,0.0,-0.026591617614030838,-0.10156505554914474,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-2.0284786224365234,-1.667641520500183,0.04336188733577728,0.0,-0.029105834662914276,-0.15694421529769897,0.0,-0.03540363162755966,-0.07436557859182358,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-2.3976826667785645,-2.6073741912841797,0.09319239109754562,0.0,-0.045507267117500305,-0.1689319908618927,0.0,-0.041847459971904755,-0.05376754701137543,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-2.648155689239502,-3.615954875946045,0.14977218210697174,0.0,-0.06311032176017761,-0.17979571223258972,0.0,-0.04621903598308563,-0.031062696129083633,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-2.7884278297424316,-4.659651756286621,0.22206486761569977,0.0,-0.08132626116275787,-0.18849092721939087,0.0,-0.04866724833846092,-0.02037639170885086,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-2.888866662979126,-5.774301052093506,0.29055625200271606,0.0,-0.10078056901693344,-0.197950080037117,0.0,-0.050420235842466354,-0.021295661106705666,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-3.1618356704711914,-6.763266563415527,0.3666977882385254,0.0,-0.1180412694811821,-0.14838051795959473,0.0,-0.055184442549943924,-0.08458169549703598,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-3.636784315109253,-7.430140495300293,0.4577697217464447,0.0,-0.12968041002750397,-0.09402505308389664,0.0,-0.06347385793924332,-0.10473333299160004,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-4.379213809967041,-8.039948463439941,0.5838534832000732,0.0,-0.14032356441020966,-0.12166707962751389,0.0,-0.07643169909715652,-0.1476048231124878,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-5.318600654602051,-8.534910202026367,0.742681086063385,0.0,-0.14896227419376373,-0.0489426888525486,0.0,-0.09282709658145905,-0.19611316919326782,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-6.65977144241333,-8.755632400512695,0.9512897729873657,0.0,-0.1528146117925644,-0.035115402191877365,0.0,-0.11623494327068329,-0.24475669860839844,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-8.129304885864258,-8.853479385375977,1.18404221534729,0.0,-0.1545223742723465,-0.0006636033649556339,0.0,-0.14188313484191895,-0.2606988549232483,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-9.480938911437988,-8.785538673400879,1.3886204957962036,0.0,-0.15333658456802368,0.016660092398524284,0.0,-0.1654735952615738,-0.21901695430278778,0.0,0.0,0.00343300006352365,3405707998,
3735928559,0,-10.625240325927734,-8.76368522644043,1.5667624473571777,0.0,-0.15295515954494476,-0.005580671597272158,0.0,-0.18544542789459229,-0.1919955611228943,0.0,0.0,0.0041970000602304935,3405707998,
3735928559,0,-11.64756965637207,-8.84919548034668,1.7485847473144531,0.0,-0.15444760024547577,-0.028949735686182976,0.0,-0.20328843593597412,-0.16457024216651917,0.0,0.0,0.003727999981492758,3405707998,
3735928559,0,-12.567096710205078,-9.055598258972168,1.9480092525482178,0.0,-0.15805001556873322,-0.04530959948897362,0.0,-0.21933722496032715,-0.1480620950460434,0.0,0.0,0.0041519999504089355,3405707998,
3735928559,0,-13.349737167358398,-9.360462188720703,2.15024471282959,0.0,-0.16337087750434875,-0.06128525361418724,0.0,-0.232996866106987,-0.13006648421287537,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-14.012359619140625,-9.729602813720703,2.353653907775879,0.0,-0.1698136180639267,-0.07093232870101929,0.0,-0.2445618063211441,-0.11518871039152145,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-14.610940933227539,-10.040445327758789,2.552875280380249,0.0,-0.17523883283138275,-0.03250819817185402,0.0,-0.2550090253353119,-0.09057009965181351,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-14.970721244812012,-9.851051330566406,2.582273244857788,0.0,-0.17193327844142914,0.09611818194389343,0.0,-0.2612883746623993,-0.04152127727866173,0.0,0.0,0.003295999951660633,3405707998,
3735928559,0,-15.217223167419434,-8.919177055358887,2.397869110107422,0.0,-0.15566900372505188,0.21539171040058136,0.0,-0.265590637922287,-0.05815823748707771,0.0,0.0,0.004170000087469816,3405707998,
3735928559,0,-15.569554328918457,-7.664056777954102,2.1372811794281006,0.0,-0.13376301527023315,0.2088935524225235,0.0,-0.27173998951911926,-0.053659651428461075,0.0,0.0,0.0032889998983591795,3405707998,
3735928559,0,-15.814971923828125,-6.56986141204834,1.8854650259017944,0.0,-0.11466570943593979,0.18575569987297058,0.0,-0.27602332830429077,-0.0362807996571064,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.972033500671387,-5.566294193267822,1.636388897895813,0.0,-0.09715016186237335,0.1633065938949585,0.0,-0.2787645757198334,-0.015719078481197357,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-16.021825790405273,-4.68516731262207,1.394546627998352,0.0,-0.08177158981561661,0.14948363602161407,0.0,-0.27963361144065857,-0.002102241851389408,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.976469993591309,-3.893744468688965,1.1693000793457031,0.0,-0.06795866042375565,0.13003654778003693,0.0,-0.2788420021533966,0.015640422701835632,0.0,0.0,0.0035840000491589308,3405707998,
3735928559,0,-15.837870597839355,-3.2765049934387207,0.9841685891151428,0.0,-0.05718579888343811,0.06866422295570374,0.0,-0.27642297744750977,0.02961190789937973,0.0,0.0,0.003360999980941415,3405707998,
3735928559,0,-15.797881126403809,-3.1522269248962402,0.9418060183525085,0.0,-0.055016737431287766,-0.007506407797336578,0.0,-0.27572503685951233,-0.016666559502482414,0.0,0.0,0.004129999782890081,3405707998,
3735928559,0,-15.883359909057617,-3.2638444900512695,0.9740586280822754,0.0,-0.05696483328938484,-0.029078859835863113,0.0,-0.27721691131591797,-0.008171389810740948,0.0,0.0,0.003988000098615885,3405707998,
3735928559,0,-15.872807502746582,-3.461254596710205,1.0316810607910156,0.0,-0.060410287231206894,-0.04076588526368141,0.0,-0.2770327627658844,0.008232354186475277,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.809741973876953,-3.716933250427246,1.0940765142440796,0.0,-0.06487272679805756,-0.047824371606111526,0.0,-0.27593204379081726,0.012359172105789185,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.731414794921875,-3.997359037399292,1.1581002473831177,0.0,-0.0697670727968216,-0.037798378616571426,0.0,-0.2745649814605713,0.018892252817749977,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.590436935424805,-4.197254180908203,1.1943315267562866,0.0,-0.07325590401887894,-0.03496531397104263,0.0,-0.2721044421195984,0.02882029302418232,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.452688217163086,-4.406959533691406,1.2361677885055542,0.0,-0.07691595703363419,-0.031362228095531464,0.0,-0.269700288772583,0.012683934532105923,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.431103706359863,-4.5736002922058105,1.2722851037979126,0.0,-0.07982438057661057,-0.027339128777384758,0.0,-0.26932355761528015,0.002669482957571745,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.411657333374023,-4.744909763336182,1.3144192695617676,0.0,-0.0828142985701561,-0.03317950665950775,0.0,-0.2689841687679291,0.0027018729597330093,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.422456741333008,-4.919239044189453,1.3557876348495483,0.0,-0.08585692197084427,-0.03633299469947815,0.0,-0.26917263865470886,-0.002848583972081542,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.43302059173584,-5.145046234130859,1.4136302471160889,0.0,-0.08979799598455429,-0.043692003935575485,0.0,-0.26935702562332153,-0.0008808377897366881,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-15.429450988769531,-5.422881603240967,1.482398509979248,0.0,-0.09464713931083679,-0.054207704961299896,0.0,-0.26929473876953125,0.0009784912690520287,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.436264991760254,-5.773542881011963,1.5751930475234985,0.0,-0.10076732933521271,-0.06910771131515503,0.0,-0.26941365003585815,-0.0042207688093185425,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.469621658325195,-6.189338684082031,1.6886522769927979,0.0,-0.10802433639764786,-0.07990013808012009,0.0,-0.2699958384037018,-0.005664483644068241,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.475266456604004,-6.685496807098389,1.821743369102478,0.0,-0.11668393015861511,-0.10161767154932022,0.0,-0.2700943648815155,0.010594801977276802,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.415771484375,-7.310679912567139,1.9693958759307861,0.0,-0.1275954395532608,-0.11864662915468216,0.0,-0.26905596256256104,0.009339256212115288,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.388094902038574,-8.024580955505371,2.145066022872925,0.0,-0.1400553584098816,-0.13501615822315216,0.0,-0.26857292652130127,0.0021179288160055876,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.394476890563965,-8.788110733032227,2.334991455078125,0.0,-0.15338148176670074,-0.1475270837545395,0.0,-0.2686842978000641,-0.003903257427737117,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-15.423219680786133,-9.680994987487793,2.564072847366333,0.0,-0.16896523535251617,-0.16462311148643494,0.0,-0.26918596029281616,-0.0106090372428298,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.508373260498047,-10.660417556762695,2.825127124786377,0.0,-0.1860593855381012,-0.18108689785003662,0.0,-0.27067217230796814,-0.021211815997958183,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-15.647712707519531,-11.728560447692871,3.1258628368377686,0.0,-0.2047020047903061,-0.1932791918516159,0.0,-0.27310410141944885,-0.028652973473072052,0.0,0.0,0.0032870001159608364,3405707998,
3735928559,0,-15.96476936340332,-12.672259330749512,3.435880184173584,0.0,-0.22117266058921814,-0.12690769135951996,0.0,-0.2786377966403961,-0.07715262472629547,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-16.386730194091797,-13.31676959991455,3.707217216491699,0.0,-0.23242147266864777,-0.10294055938720703,0.0,-0.28600239753723145,-0.06737500429153442,0.0,0.0,0.003286000108346343,3405707998,
3735928559,0,-16.699298858642578,-13.910638809204102,3.9336190223693848,0.0,-0.2427864521741867,-0.1182815432548523,0.0,-0.29145777225494385,-0.04754452034831047,0.0,0.0,0.003530000103637576,3405707998,
3735928559,0,-16.918384552001953,-14.622971534729004,4.17707633972168,0.0,-0.2552189826965332,-0.1357661485671997,0.0,-0.2952814996242523,-0.029095331206917763,0.0,0.0,0.004118999931961298,3405707998,
3735928559,0,-17.063188552856445,-15.464200973510742,4.427806377410889,0.0,-0.26990121603012085,-0.15706536173820496,0.0,-0.29780882596969604,-0.020312953740358353,0.0,0.0,0.003286000108346343,3405707998,
