magic_number,current_time,euler_raw_0_0,dt,footer,
3735928559,10.603956,0.07200730868563436,4284.363384,3405707998,
3735928559,10.675002,0.06766808163792315,0.001876,3405707998,
3735928559,10.74286,0.06722635677164389,0.001145,3405707998,
3735928559,10.810767,0.06601730723382394,0.001156,3405707998,
3735928559,10.873975,0.06467762605592876,0.001153,3405707998,
3735928559,10.942226,0.06508897295559983,0.001155,3405707998,
3735928559,11.010086,0.06621453848080619,0.001353,3405707998,
3735928559,11.078378,0.06669008845908546,0.002142,3405707998,
3735928559,11.145173,0.06834307498025384,0.001152,3405707998,
3735928559,11.20538,0.06974735316032894,0.001153,3405707998,
3735928559,11.27159,0.07008453163146042,0.001154,3405707998,
3735928559,11.33525,0.06896106174634087,0.00115,3405707998,
3735928559,11.402565,0.06968667077131342,0.001158,3405707998,
3735928559,11.469792,0.0696675086226432,0.002131,3405707998,
3735928559,11.537987,0.07031761074390691,0.002056,3405707998,
3735928559,11.604272,0.07039889381884253,0.001152,3405707998,
3735928559,11.670597,0.07049453164624801,0.002129,3405707998,
3735928559,11.73894,0.06947223305863709,0.002173,3405707998,
3735928559,11.804271,0.06793746557870253,0.001152,3405707998,
3735928559,11.869236,0.06762758387059088,0.002137,3405707998,
3735928559,11.937361,0.06685152209560577,0.001153,3405707998,
3735928559,11.997843,0.06796812216316978,0.001155,3405707998,
3735928559,12.057439,0.06916360714534218,0.001154,3405707998,
3735928559,12.122237,0.06934331939305793,0.00213,3405707998,
3735928559,12.190665,0.07012331438346564,0.002126,3405707998,
3735928559,12.258415,0.07094852066444897,0.001148,3405707998,
3735928559,12.326331,0.07068634584989088,0.001157,3405707998,
3735928559,12.390474,0.0701972120303621,0.002025,3405707998,
3735928559,12.456299,0.06971853774053853,0.001152,3405707998,
3735928559,12.517424,0.06980340012446475,0.001152,3405707998,
3735928559,12.584484,0.06907599338076628,0.001792,3405707998,
3735928559,12.650669,0.06785525692194454,0.001158,3405707998,
3735928559,12.715447,0.06733442450092442,0.001154,3405707998,
3735928559,12.782393,0.06707910565786504,0.002108,3405707998,
3735928559,12.848044,0.06706967592363375,0.001156,3405707998,
3735928559,12.908809,0.06740051324733631,0.001154,3405707998,
3735928559,12.968911,0.06640650845510393,0.001156,3405707998,
3735928559,13.030626,0.06772083170831265,0.00115,3405707998,
3735928559,13.092638,0.06692076331468791,0.001893,3405707998,
3735928559,13.151675,0.06586646224416398,0.001152,3405707998,
3735928559,13.21244,0.06380792528214949,0.001153,3405707998,
3735928559,13.276448,0.0639807878687784,0.002059,3405707998,
3735928559,13.340548,0.06494146432169749,0.001149,3405707998,
3735928559,13.406338,0.06473850124703266,0.002137,3405707998,
3735928559,13.473946,0.0644185209685235,0.001912,3405707998,
3735928559,13.542171,0.06451730689404743,0.001153,3405707998,
3735928559,13.608939,0.06399947073265018,0.001154,3405707998,
3735928559,13.671489,0.06446378425215477,0.001158,3405707998,
3735928559,13.732934,0.06534370448459609,0.001151,3405707998,
3735928559,13.801103,0.06508634462027059,0.001156,3405707998,
3735928559,13.868344,0.06468434893329751,0.002039,3405707998,
3735928559,13.93576,0.06427101378455667,0.002132,3405707998,
3735928559,14.003274,0.0653724732575251,0.00115,3405707998,
3735928559,14.067848,0.0657442127150935,0.001152,3405707998,
3735928559,14.13626,0.06647148791641093,0.002182,3405707998,
3735928559,14.202341,0.06558886639552379,0.001153,3405707998,
3735928559,14.264554,0.06600396737843867,0.001151,3405707998,
3735928559,14.332482,0.06706512124104123,0.001149,3405707998,
3735928559,14.395346,0.06781190176824585,0.001151,3405707998,
3735928559,14.455488,0.06626708565270836,0.001159,3405707998,
3735928559,14.515313,0.06380160532864221,0.001153,3405707998,
3735928559,14.575889,0.06055555005623111,0.001156,3405707998,
3735928559,14.636703,0.05347994285073625,0.001438,3405707998,
3735928559,14.697447,0.04428480843982487,0.001663,3405707998,
3735928559,14.756633,0.0283691750179393,0.00116,3405707998,
3735928559,14.816536,0.009855634385489405,0.001156,3405707998,
3735928559,14.876734,-0.011897260684613744,0.001153,3405707998,
3735928559,14.939276,-0.04579865000372042,0.00211,3405707998,
3735928559,15.00546,-0.09739247387567941,0.00115,3405707998,
3735928559,15.066321,-0.1290304387550541,0.001149,3405707998,
3735928559,15.125464,-0.1485721115135568,0.00115,3405707998,
3735928559,15.185865,-0.16918232867283015,0.001156,3405707998,
3735928559,15.246149,-0.18498291043431508,0.001147,3405707998,
3735928559,15.306774,-0.20708688586278298,0.001157,3405707998,
3735928559,15.366407,-0.22539452171098306,0.001152,3405707998,
3735928559,15.425777,-0.25156559626720293,0.001151,3405707998,
3735928559,15.487636,-0.27158988744680157,0.001153,3405707998,
3735928559,15.548517,-0.2897061566653307,0.001159,3405707998,
3735928559,15.6164,-0.3183545109141655,0.003896,3405707998,
3735928559,15.745068,-0.3581523244721287,0.004852,3405707998,
3735928559,15.871184,-0.39653161583088237,0.003691,3405707998,
3735928559,15.997931,-0.4267351927535681,0.004077,3405707998,
3735928559,16.124722,-0.4486711589430731,0.003844,3405707998,
3735928559,16.255304,-0.4522392299772924,0.004584,3405707998,
3735928559,16.38082,-0.4561382175971976,0.003814,3405707998,
3735928559,16.507562,-0.4653444310605246,0.004818,3405707998,
3735928559,16.63433,-0.4820038727405787,0.003647,3405707998,
3735928559,16.762346,-0.5162116550680262,0.003838,3405707998,
3735928559,16.889168,-0.5727962013553258,0.00461,3405707998,
3735928559,17.018627,-0.6525527312900221,0.003656,3405707998,
3735928559,17.146445,-0.7247298203938739,0.003885,3405707998,
3735928559,17.275714,-0.7606495490526428,0.003697,3405707998,
3735928559,17.407139,-0.802761363664586,0.003773,3405707998,
3735928559,17.535024,-0.836479555056383,0.003929,3405707998,
3735928559,17.665098,-0.8682132776401239,0.003664,3405707998,
3735928559,17.793452,-0.8779178571085235,0.004518,3405707998,
3735928559,17.924277,-0.8850284048258112,0.003941,3405707998,
3735928559,18.055587,-0.8889472035471474,0.00366,3405707998,
3735928559,18.18291,-0.8795197034978649,0.003966,3405707998,
3735928559,18.316775,-0.8748857681167364,0.003939,3405707998,
3735928559,18.444489,-0.8582682406319194,0.004629,3405707998,
3735928559,18.573758,-0.8541912629444594,0.003967,3405707998,
3735928559,18.708736,-0.8529083925142321,0.003939,3405707998,
3735928559,18.842257,-0.854074999082576,0.003729,3405707998,
3735928559,18.971601,-0.8538769257339303,0.003904,3405707998,
3735928559,19.102956,-0.8513546130697598,0.004222,3405707998,
3735928559,19.234544,-0.8515392524027408,0.003733,3405707998,
3735928559,19.365285,-0.8501123918626894,0.004819,3405707998,
3735928559,19.501274,-0.8508565223303701,0.003741,3405707998,
3735928559,19.632228,-0.8536363892692415,0.003689,3405707998,
3735928559,19.766929,-0.8524265887488627,0.004893,3405707998,
3735928559,19.895657,-0.8533333316174225,0.003947,3405707998,
3735928559,20.02852,-0.8519590746480615,0.003661,3405707998,
3735928559,20.158849,-0.8529224698378044,0.004861,3405707998,
3735928559,20.292252,-0.8537350850176684,0.003834,3405707998,
3735928559,20.430185,-0.8544073282399907,0.004756,3405707998,
3735928559,20.565465,-0.8560756971230568,0.00396,3405707998,
3735928559,20.696464,-0.8576108922409462,0.003767,3405707998,
3735928559,20.829171,-0.8597525380693971,0.003834,3405707998,
3735928559,20.961906,-0.8612987618566169,0.004882,3405707998,
3735928559,21.092379,-0.8623036047172393,0.003758,3405707998,
3735928559,21.224789,-0.8636521940162192,0.004216,3405707998,
3735928559,21.354456,-0.8628733454212649,0.004823,3405707998,
3735928559,21.48608,-0.8619494214453931,0.003798,3405707998,
3735928559,21.618625,-0.8621621164384043,0.0039,3405707998,
3735928559,21.750954,-0.8633757749665726,0.003737,3405707998,
3735928559,21.88253,-0.863841346050058,0.003849,3405707998,
3735928559,22.015534,-0.8599028808873315,0.004924,3405707998,
3735928559,22.144518,-0.8541108256968402,0.003707,3405707998,
3735928559,22.276747,-0.8525007273590609,0.004796,3405707998,
3735928559,22.409062,-0.8532720704556835,0.00405,3405707998,
3735928559,22.539636,-0.8492913712126355,0.003669,3405707998,
3735928559,22.671552,-0.8485361415109145,0.00377,3405707998,
3735928559,22.801877,-0.8449308084373504,0.003977,3405707998,
3735928559,22.934193,-0.8464131815048856,0.003698,3405707998,
3735928559,23.066588,-0.8433731053592813,0.004982,3405707998,
3735928559,23.197189,-0.847572110265012,0.003977,3405707998,
3735928559,23.329387,-0.8479212740405663,0.00478,3405707998,
3735928559,23.457871,-0.8481966655832186,0.004386,3405707998,
3735928559,23.58922,-0.8479609626472185,0.003932,3405707998,
3735928559,23.720221,-0.8453609951537876,0.004706,3405707998,
3735928559,23.852706,-0.8479804941053878,0.004263,3405707998,
3735928559,23.984749,-0.8473938711738715,0.003719,3405707998,
3735928559,24.117174,-0.8467832664168203,0.003778,3405707998,
3735928559,24.248825,-0.8463977147685139,0.004031,3405707998,
3735928559,24.381273,-0.8462581608568751,0.004718,3405707998,
3735928559,24.512552,-0.843514024952561,0.004707,3405707998,
3735928559,24.646008,-0.8443146374207297,0.004008,3405707998,
3735928559,24.783135,-0.8442131773292733,0.004744,3405707998,
3735928559,24.91347,-0.8447229537836822,0.00467,3405707998,
3735928559,25.049081,-0.8528372713869132,0.004016,3405707998,
3735928559,25.18173,-0.8523416755944392,0.003732,3405707998,
3735928559,25.312688,-0.85149912867684,0.004461,3405707998,
3735928559,25.447321,-0.8504281815773669,0.004213,3405707998,
3735928559,25.583053,-0.8511855327740293,0.003778,3405707998,
3735928559,25.71334,-0.8499119606397224,0.003856,3405707998,
3735928559,25.844589,-0.8464697152661359,0.003985,3405707998,
3735928559,25.975732,-0.8456617144941854,0.004808,3405707998,
3735928559,26.106012,-0.8496528383724881,0.003933,3405707998,
3735928559,26.240441,-0.848083342946482,0.003998,3405707998,
3735928559,26.370428,-0.8485258747958457,0.004204,3405707998,
3735928559,26.503221,-0.8475592827298768,0.003992,3405707998,
3735928559,26.637313,-0.8457694053496984,0.004686,3405707998,
3735928559,26.773037,-0.8461132731155266,0.003793,3405707998,
3735928559,26.912327,-0.8458129022906798,0.004218,3405707998,
3735928559,27.048759,-0.844256596822483,0.003736,3405707998,
3735928559,27.179246,-0.8148589129143523,0.004725,3405707998,
3735928559,27.310031,-0.7407440588782118,0.004025,3405707998,
3735928559,27.446876,-0.6477675115314417,0.003784,3405707998,
