mode,loop_number,current_time,dt,voltage_A,voltage_B,euler[x]},euler[y],euler[z],Y[v_x],Y[theta_y],Y[v_y],Y[theta_x],X[v_x],X[theta_y],X[dtheta_y],X[v_y],X[theta_x],X[theta_x],dX[v_x],dX[theta_y],dX[dtheta_y],dX[v_y],dX[theta_x],dX[theta_x],yaw,current_u[x],current_u[y],servo_u[x],servo_u[y]
0,0,53.81783676,4241149.50000000,11.37919807,8.57871056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,5,53.82418442,0.96700001,11.37919807,8.68505859,-0.00030281,0.00006056,-0.00018169,0.00000000,-0.00018169,0.00000000,-0.00030281,0.00000000,-0.00018169,-0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,10,53.83170319,0.96799999,11.37919807,8.61415958,-0.00028475,-0.00007119,0.00007119,0.00000000,0.00007119,0.00000000,-0.00028475,0.00000000,0.00007119,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,15,53.84024429,1.74900007,11.34375000,8.57871056,-0.00060937,0.00036562,0.00036562,0.00000000,0.00036562,0.00000000,-0.00060937,0.00000000,0.00036562,0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,20,53.84809494,1.95099998,11.41464806,8.68505859,-0.00046438,0.00027862,0.00027862,0.00000000,0.00027862,0.00000000,-0.00046438,0.00000000,0.00027862,0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,25,53.85448074,0.96799999,11.41464806,8.50781250,0.00000000,0.00018131,-0.00006044,0.00000000,-0.00006044,0.00000000,0.00000000,0.00000000,-0.00006044,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,30,53.86209869,0.96600002,11.34375000,8.64960957,0.00045525,0.00007588,0.00007588,0.00000000,0.00007588,0.00000000,0.00045525,0.00000000,0.00007588,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,35,53.86866379,0.96700001,11.41464806,8.50781250,0.00036300,0.00006050,0.00006050,0.00000000,0.00006050,0.00000000,0.00036300,0.00000000,0.00006050,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,40,53.87505722,0.96600002,11.37919807,8.61415958,0.00048400,0.00018150,0.00006050,0.00000000,0.00006050,0.00000000,0.00048400,0.00000000,0.00006050,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,45,53.88238907,0.96700001,11.37919807,8.64960957,0.00030250,0.00030250,0.00006050,0.00000000,0.00006050,0.00000000,0.00030250,0.00000000,0.00006050,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,50,53.89072037,1.26600003,11.41464806,8.68505859,0.00024237,0.00048475,-0.00012119,0.00000000,-0.00012119,0.00000000,0.00024237,0.00000000,-0.00012119,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,55,53.89945221,1.96900010,11.37919807,8.50781250,0.00024350,0.00048700,-0.00012175,0.00000000,-0.00012175,0.00000000,0.00024350,0.00000000,-0.00012175,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,60,53.90628052,1.46599996,11.41464806,8.64960957,0.00024175,0.00018131,0.00006044,0.00000000,0.00006044,0.00000000,0.00024175,0.00000000,0.00006044,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,65,53.91307449,0.96799999,11.41464806,8.68505859,0.00000000,0.00012100,-0.00006050,0.00000000,-0.00006050,0.00000000,0.00000000,0.00000000,-0.00006050,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,70,53.91989517,1.99000001,11.41464806,8.68505859,0.00000000,0.00012100,-0.00006050,0.00000000,-0.00006050,0.00000000,0.00000000,0.00000000,-0.00006050,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,75,53.92771530,1.96300006,11.37919807,8.68505859,-0.00014000,-0.00035000,-0.00014000,0.00000000,-0.00014000,0.00000000,-0.00014000,0.00000000,-0.00014000,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,80,53.93379974,0.96600002,11.37919807,8.54326153,-0.00030250,0.00012100,0.00006050,0.00000000,0.00006050,0.00000000,-0.00030250,0.00000000,0.00006050,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,85,53.94188690,0.96700001,11.41464806,8.54326153,-0.00060463,-0.00008638,-0.00008638,0.00000000,-0.00008638,0.00000000,-0.00060463,0.00000000,-0.00008638,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,90,53.95034790,1.99400008,11.37919807,8.68505859,-0.00098250,0.00000000,-0.00024563,0.00000000,-0.00024563,0.00000000,-0.00098250,0.00000000,-0.00024563,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,95,53.95875168,1.96500003,11.41464806,8.64960957,-0.00087500,0.00000000,-0.00021875,0.00000000,-0.00021875,0.00000000,-0.00087500,0.00000000,-0.00021875,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,100,53.96416092,0.96700001,11.37919807,8.64960957,-0.00036262,0.00018131,0.00006044,0.00000000,0.00006044,0.00000000,-0.00036262,0.00000000,0.00006044,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,105,53.97100067,1.36800003,11.37919807,8.57871056,0.00000000,-0.00010744,-0.00010744,0.00000000,-0.00010744,0.00000000,0.00000000,0.00000000,-0.00010744,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,110,53.97943878,1.95199990,11.37919807,8.61415958,0.00000000,-0.00012006,-0.00012006,0.00000000,-0.00012006,0.00000000,0.00000000,0.00000000,-0.00012006,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,115,53.98682785,1.69599998,11.41464806,8.75595665,0.00012088,-0.00018131,0.00000000,0.00000000,0.00000000,0.00000000,0.00012088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,120,53.99321747,0.96700001,11.37919807,8.64960957,0.00030219,0.00012088,0.00000000,0.00000000,0.00000000,0.00000000,0.00030219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,125,54.00159454,0.96700001,11.37919807,8.68505859,0.00043700,0.00032775,0.00010925,0.00000000,0.00010925,0.00000000,0.00043700,0.00000000,0.00010925,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,130,54.01023865,1.96900010,11.34375000,8.64960957,0.00048375,0.00036281,0.00012094,0.00000000,0.00012094,0.00000000,0.00048375,0.00000000,0.00012094,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,135,54.01590347,0.96700001,11.37919807,8.54326153,0.00006050,0.00024200,0.00024200,0.00000000,0.00024200,0.00000000,0.00006050,0.00000000,0.00024200,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,140,54.02280426,0.96700001,11.41464806,8.61415958,-0.00006031,0.00012063,-0.00006031,0.00000000,-0.00006031,0.00000000,-0.00006031,0.00000000,-0.00006031,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,145,54.03150558,0.96799999,11.37919807,8.64960957,-0.00012506,0.00012506,-0.00012506,0.00000000,-0.00012506,0.00000000,-0.00012506,0.00000000,-0.00012506,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,150,54.03995132,1.95899999,11.41464806,8.61415958,-0.00012281,0.00012281,-0.00012281,0.00000000,-0.00012281,0.00000000,-0.00012281,0.00000000,-0.00012281,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,155,54.04758453,1.92499995,11.41464806,8.68505859,-0.00012112,0.00006056,-0.00006056,0.00000000,-0.00006056,0.00000000,-0.00012112,0.00000000,-0.00006056,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,160,54.05370331,0.96600002,11.37919807,8.64960957,-0.00012163,-0.00018244,-0.00018244,0.00000000,-0.00018244,0.00000000,-0.00012163,0.00000000,-0.00018244,-0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,165,54.06210327,0.96600002,11.37919807,8.64960957,0.00000000,-0.00012231,-0.00024463,0.00000000,-0.00024463,0.00000000,0.00000000,0.00000000,-0.00024463,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,170,54.06791687,0.96899998,11.41464806,8.72050762,0.00000000,-0.00006050,-0.00012100,0.00000000,-0.00012100,0.00000000,0.00000000,0.00000000,-0.00012100,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,175,54.07427216,0.96700001,11.41464806,8.64960957,-0.00012100,-0.00012100,-0.00018150,0.00000000,-0.00018150,0.00000000,-0.00012100,0.00000000,-0.00018150,-0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,180,54.08217621,0.96899998,11.37919807,8.43691349,-0.00017150,0.00008575,-0.00008575,0.00000000,-0.00008575,0.00000000,-0.00017150,0.00000000,-0.00008575,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,185,54.09068680,2.00599980,11.37919807,8.68505859,0.00036544,-0.00012181,0.00012181,0.00000000,0.00012181,0.00000000,0.00036544,0.00000000,0.00012181,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,190,54.09895706,1.96900010,11.37919807,8.64960957,0.00031256,-0.00010419,0.00010419,0.00000000,0.00010419,0.00000000,0.00031256,0.00000000,0.00010419,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,195,54.10518265,0.96799999,11.37919807,8.64960957,0.00030281,0.00006056,0.00030281,0.00000000,0.00030281,0.00000000,0.00030281,0.00000000,0.00030281,0.31250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,200,54.11292648,0.96700001,11.41464806,8.61415958,0.00012088,0.00024175,0.00006044,0.00000000,0.00006044,0.00000000,0.00012088,0.00000000,0.00006044,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,205,54.11999893,1.51600003,11.41464806,8.68505859,0.00012112,0.00024225,0.00006056,0.00000000,0.00006056,0.00000000,0.00012112,0.00000000,0.00006056,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,210,54.12739563,1.79799998,11.41464806,8.61415958,0.00000000,0.00012100,0.00012100,0.00000000,0.00012100,0.00000000,0.00000000,0.00000000,0.00012100,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,215,54.13396072,0.96700001,11.37919807,8.50781250,-0.00006056,0.00018169,0.00000000,0.00000000,0.00000000,0.00000000,-0.00006056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,220,54.14215088,0.96799999,11.37919807,8.57871056,-0.00030844,0.00030844,0.00010281,0.00000000,0.00010281,0.00000000,-0.00030844,0.00000000,0.00010281,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,225,54.15070343,1.96900010,11.37919807,8.68505859,-0.00036356,-0.00024237,-0.00048475,0.00000000,-0.00048475,0.00000000,-0.00036356,0.00000000,-0.00048475,-0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,230,54.15858078,1.94999993,11.37919807,8.64960957,-0.00023625,-0.00015750,-0.00031500,0.00000000,-0.00031500,0.00000000,-0.00023625,0.00000000,-0.00031500,-0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,235,54.16470337,0.96799999,11.37919807,8.72050762,-0.00006050,-0.00018150,-0.00012100,0.00000000,-0.00012100,0.00000000,-0.00006050,0.00000000,-0.00012100,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,240,54.17127228,1.49800003,11.37919807,8.64960957,0.00000000,-0.00045594,-0.00018238,0.00000000,-0.00018238,0.00000000,0.00000000,0.00000000,-0.00018238,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,245,54.17972565,1.94999993,11.37919807,8.61415958,0.00000000,-0.00061656,-0.00024662,0.00000000,-0.00024662,0.00000000,0.00000000,0.00000000,-0.00024662,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,250,54.18655014,1.21300006,11.41464806,8.61415958,0.00006038,-0.00018113,-0.00018113,0.00000000,-0.00018113,0.00000000,0.00006038,0.00000000,-0.00018113,-0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,255,54.19342804,0.96700001,11.37919807,8.61415958,-0.00012125,0.00012125,-0.00006062,0.00000000,-0.00006062,0.00000000,-0.00012125,0.00000000,-0.00006062,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,260,54.20198441,0.96600002,11.41464806,8.64960957,-0.00024900,0.00024900,0.00000000,0.00000000,0.00000000,0.00000000,-0.00024900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,265,54.21079254,1.96400011,11.37919807,8.54326153,-0.00024288,0.00024288,0.00000000,0.00000000,0.00000000,0.00000000,-0.00024288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,270,54.21638107,0.96700001,11.37919807,8.64960957,-0.00006050,0.00018150,0.00018150,0.00000000,0.00018150,0.00000000,-0.00006050,0.00000000,0.00018150,0.18750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,275,54.22331619,0.96799999,11.37919807,8.64960957,-0.00012112,0.00018169,0.00006056,0.00000000,0.00006056,0.00000000,-0.00012112,0.00000000,0.00006056,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,280,54.23189545,1.02700007,11.41464806,8.68505859,-0.00012288,0.00061437,-0.00012288,0.00000000,-0.00012288,0.00000000,-0.00012288,0.00000000,-0.00012288,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,285,54.24044800,1.98800004,11.41464806,8.64960957,-0.00012187,0.00060937,-0.00012187,0.00000000,-0.00012187,0.00000000,-0.00012187,0.00000000,-0.00012187,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,290,54.24791718,1.85300004,11.37919807,8.57871056,0.00012088,0.00006044,0.00006044,0.00000000,0.00006044,0.00000000,0.00012088,0.00000000,0.00006044,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,295,54.25433731,0.96700001,11.41464806,8.50781250,0.00012112,-0.00006056,0.00000000,0.00000000,0.00000000,0.00000000,0.00012112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,300,54.26272964,0.96799999,11.37919807,8.64960957,0.00034012,0.00000000,-0.00045350,0.00000000,-0.00045350,0.00000000,0.00034012,0.00000000,-0.00045350,-0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,305,54.26819611,0.96799999,11.34375000,8.57871056,0.00018169,0.00000000,-0.00024225,0.00000000,-0.00024225,0.00000000,0.00018169,0.00000000,-0.00024225,-0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,310,54.27436066,0.96799999,11.37919807,8.64960957,0.00012088,-0.00006044,-0.00012088,0.00000000,-0.00012088,0.00000000,0.00012088,0.00000000,-0.00012088,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,315,54.28255081,0.96799999,11.41464806,8.57871056,0.00000000,0.00010925,-0.00021850,0.00000000,-0.00021850,0.00000000,0.00000000,0.00000000,-0.00021850,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,320,54.29089737,1.94700003,11.41464806,8.68505859,-0.00024288,0.00000000,-0.00012144,0.00000000,-0.00012144,0.00000000,-0.00024288,0.00000000,-0.00012144,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,325,54.29840088,2.03999996,11.37919807,8.64960957,-0.00012100,0.00000000,-0.00006050,0.00000000,-0.00006050,0.00000000,-0.00012100,0.00000000,-0.00006050,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,330,54.30450439,0.96700001,11.37919807,8.68505859,-0.00030219,-0.00006044,0.00000000,0.00000000,0.00000000,0.00000000,-0.00030219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,335,54.31281662,0.96799999,11.41464806,8.61415958,-0.00031763,0.00021175,0.00010587,0.00000000,0.00010587,0.00000000,-0.00031763,0.00000000,0.00010587,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,340,54.31840134,0.96700001,11.37919807,8.54326153,-0.00018300,0.00012200,0.00006100,0.00000000,0.00006100,0.00000000,-0.00018300,0.00000000,0.00006100,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,345,54.32485962,0.96799999,11.37919807,8.64960957,-0.00012112,-0.00012112,0.00012112,0.00000000,0.00012112,0.00000000,-0.00012112,0.00000000,0.00012112,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,350,54.33277130,0.96700001,11.37919807,8.61415958,0.00009806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,355,54.34146881,2.00299978,11.41464806,8.54326153,0.00061156,-0.00012231,0.00000000,0.00000000,0.00000000,0.00000000,0.00061156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,360,54.34925842,1.94700003,11.37919807,8.43691349,0.00043469,-0.00008694,0.00000000,0.00000000,0.00000000,0.00000000,0.00043469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,365,54.35590744,0.96799999,11.41464806,8.64960957,0.00024250,-0.00006062,-0.00012125,0.00000000,-0.00012125,0.00000000,0.00024250,0.00000000,-0.00012125,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,370,54.36343384,0.96700001,11.37919807,8.64960957,0.00015175,0.00007588,-0.00015175,0.00000000,-0.00015175,0.00000000,0.00015175,0.00000000,-0.00015175,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,375,54.37010574,0.96799999,11.37919807,8.61415958,0.00012150,0.00006075,-0.00012150,0.00000000,-0.00012150,0.00000000,0.00012150,0.00000000,-0.00012150,-0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,380,54.37647629,0.96700001,11.37919807,8.68505859,0.00006050,0.00018150,-0.00006050,0.00000000,-0.00006050,0.00000000,0.00006050,0.00000000,-0.00006050,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,385,54.38377380,0.96700001,11.41464806,8.61415958,-0.00006050,0.00018150,-0.00006050,0.00000000,-0.00006050,0.00000000,-0.00006050,0.00000000,-0.00006050,-0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,390,54.39212799,1.37000000,11.37919807,8.50781250,-0.00024837,-0.00012419,0.00024837,0.00000000,0.00024837,0.00000000,-0.00024837,0.00000000,0.00024837,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,395,54.40087509,1.96000004,11.37919807,8.64960957,-0.00024338,-0.00012169,0.00024338,0.00000000,0.00024338,0.00000000,-0.00024338,0.00000000,0.00024338,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,400,54.40799713,1.64800000,11.37919807,8.50781250,-0.00012088,-0.00006044,0.00006044,0.00000000,0.00006044,0.00000000,-0.00012088,0.00000000,0.00006044,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
0,405,54.41489410,0.96799999,11.37919807,8.61415958,-0.00024225,0.00018169,0.00000000,0.00000000,0.00000000,0.00000000,-0.00024225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0
