magic_number,mode,loop_number,current_time,dt,voltage_A,voltage_B,dt_telemetry,dt_observer,dt_controller,dt_change_mode,euler_raw_0[0],euler_raw_0[1],euler_raw_0[2],euler_raw_1[0],euler_raw_1[1],euler_raw_1[2],quaternion_raw_0[0],quaternion_raw_0[1],quaternion_raw_0[2],quaternion_raw_0[3],quaternion_raw_1[0],quaternion_raw_1[1],quaternion_raw_1[2],quaternion_raw_1[3],acc_raw_0[0],acc_raw_0[1],acc_raw_0[2],acc_raw_1[0],acc_raw_1[1],acc_raw_1[2],gyro_raw_0[0],gyro_raw_0[1],gyro_raw_0[2],gyro_raw_1[0],gyro_raw_1[1],gyro_raw_1[2],quaternion_dot[0],quaternion_dot[1],quaternion_dot[2],quaternion_dot[3],euler_dot[0],euler_dot[1],euler_dot[2],cbn[0],cbn[1],cbn[2],cbn[3],cbn[4],cbn[5],cbn[6],cbn[7],cbn[8],euler[0],euler[1],euler[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],velocity[0],velocity[1],velocity[2],y[0],y[1],y[2],y[3],x[0],x[1],x[2],x[3],x[4],x[5],dx[0],dx[1],dx[2],dx[3],dx[4],dx[5],current_u[0],current_u[1],servo_u[0],servo_u[1],footer,
3735928559,0,0,10.614069,4284.353272,4.3957030614838,0.17724609118886292,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,-8.05,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005415130872279406,-0.8237571120262146,0.5669170022010803,0.0,0.5669252872467041,0.823769211769104,-0.9999853372573853,-0.004460818134248257,0.0030699747148901224,-0.9680278001366753,1.5653812172704715,0.0,0.6275767484333681,-0.3299317601498469,0.624187519845639,0.3299317601498469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,90,12.648007,0.001148,4.360253843246028,0.10634765471331775,94,1865,0,95,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,-8.05,0.03,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.00035993352523017906,0.0006814555286888975,0.0003598721020602662,0.0006835391372336435,0.0,0.0,0.0,0.0023679693694624027,-0.825717705192244,0.5652045830168007,0.0013190114910690554,0.5652082503603673,0.8257175367783673,-1.0006319051178747,-0.0012089940870945726,0.0024259850670717287,-0.4549737093083788,nan,0.5155733321597754,0.6266221117244921,-0.32990566289746004,0.624712822849981,0.32996353170076836,-20.4794794068538,-19711.35676133831,-28486.04554724998,0.0,nan,0.0,-0.4549737093083788,0.0,nan,nan,0.0,-0.4549737093083788,398.77762629654507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,120,13.309667,0.001144,4.360253843246028,0.07089843647554517,93,1025,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-8.05,0.05,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.00034060372578970723,0.00018032616401124468,-0.00034201904704025244,0.00017957654443494784,0.0,0.0,0.0,0.002335850884930185,-0.8258724627410708,0.5654914267415985,0.0034268130884946846,0.5654962509525984,0.8258653532763189,-1.0009166475707687,8.72703171345135e-06,0.004147188341397795,0.0018842159069803685,nan,0.9722793679633867,0.6270803217007432,-0.3292470933092227,0.6244846009301935,0.3306219051730035,-93.67972701283067,-19721.377042772452,-28491.32249398429,0.0,nan,0.0,0.0018842159069803685,0.0,nan,nan,0.0,0.0018842159069803685,-1.65186756284225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,150,13.970644,0.001147,4.360253843246028,0.17724609118886292,93,1214,0,94,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,-8.02,0.03,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.00018003010051054007,0.0003423365960942667,0.00017987137525696484,0.000340062465547148,0.0,0.0,0.0,0.005412630743809058,-0.8255922578134038,0.5649697064237682,0.002381640553834108,0.5649870087955353,0.8255947247833573,-1.0003937590400416,-0.003121800826657972,0.005022264717751565,-0.5548272935316787,nan,0.41583523276090434,0.6276623548051177,-0.33007848522389094,0.6234928159854819,0.32978825142966006,-56.98100769123272,-19704.65581418104,-28481.525901000383,0.0,nan,0.0,-0.5548272935316787,0.0,nan,nan,0.0,-0.5548272935316787,483.46203058196403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,180,14.635512,0.001652,4.360253843246028,0.10634765471331775,95,2006,0,96,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,-8.02,0.03,0.0,0.0,0.0,-0.0625,0.0625,-0.0625,0.0,0.0,0.0,0.00034060573107941555,0.0008619749638867932,1.772734412695931e-05,0.0008624794498434906,0.0,0.0,0.0,0.005371422750734711,-0.8254434736811147,0.5646899817134109,0.0013324053249639811,0.5647035311552773,0.8254506057114595,-1.0001149575855206,-0.003680968706764154,0.00413254832965404,-0.7235482318612196,nan,0.24726469032626794,0.6273659982294582,-0.33039553401590266,0.6235637306771988,0.329472540852669,-20.47776287359124,-19695.01297443156,-28476.584365489714,0.0,nan,0.0,-0.7235482318612196,0.0,nan,nan,0.0,-0.7235482318612196,635.6965344257558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,0,210,15.29993,0.002124,4.360253843246028,0.07089843647554517,92,1980,0,93,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,-8.04,0.03,0.0,0.0,0.0,0.1875,0.0,-0.125,0.0,0.0,0.0,0.0008999150887335113,-0.00033343065633629565,-0.00017917339002960966,-0.00034883850327730023,0.0,0.0,0.0,0.0066766681542899525,-0.8254431378429417,0.5646584114718519,0.004443536874883247,0.5646899053340759,0.8254366354538628,-1.0000878713582912,-0.0030017257286697463,0.007437241440937506,-0.384966699937503,nan,0.5858575117718013,0.6282849797669992,-0.3296506284225257,0.6226329778944362,0.33022026306905833,-127.79464883007078,-19694.371493759838,-28476.479516257903,0.0,nan,0.0,-0.384966699937503,0.0,nan,nan,0.0,-0.384966699937503,202.26265225214655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405707998,
3735928559,1,240,16.031732,0.003956,4.360253843246028,0.035449218237772584,2651,2161,2684,2161,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,-8.06,0.04,0.0,0.0,0.0,-0.0625,0.0625,0.0625,0.0,0.0,0.0,-2.0110353351987883e-05,0.00017732242568209924,-0.00034272459767698894,0.0001825810526377987,0.0,0.0,0.0,0.0060373236190542495,-0.8255048110681142,0.5647832447346615,0.003787393133633965,0.564808351555319,0.8255010221512213,-1.0002119586781928,-0.002844085592381862,0.006534890999327733,-0.41142409573938826,nan,0.5593445481773417,0.6280041106433957,-0.3297497232826215,0.622997205761222,0.3301207117971302,-105.21411730815382,-19699.116040841865,-28478.685218893836,0.0,nan,0.0,-0.41142409573938826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3405707998,
3735928559,1,270,16.76112,0.003855,4.360253843246028,0.07089843647554517,2371,2162,2404,2162,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,-8.01,0.02,0.0,0.0,0.0,0.0,0.25,0.1875,0.0,0.0,0.0,0.0008196257251364375,-0.000307353505257917,-0.0019109161148819095,-0.0003001224036843842,0.0,0.0,0.0,0.00619738976286037,-0.8255582372481602,0.5648826097348769,0.004315224142390828,0.564910258371636,0.8255513020619252,-1.0003100242973555,-0.0026777616117950598,0.007061047515933852,-0.3612173985573538,nan,0.6094964057722281,0.6282021240040032,-0.3296028036118309,0.6228807623855168,0.33026680922301094,-122.74299418873949,-19702.916091800576,-28480.749798404515,0.0,nan,0.0,-0.3612173985573538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3405707998,
3735928559,1,300,17.487911,0.004613,4.360253843246028,0.14179687295109034,2656,1191,2688,1192,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,-8.04,0.02,0.0,0.0,0.0,0.1875,-0.0625,-0.0625,0.0,0.0,0.0,0.0003803180445061722,-0.0008564219152971345,-1.6651849598633105e-05,-0.0008684776127267349,0.0,0.0,0.0,0.006771069172997496,-0.8257150996670874,0.5651952645603836,0.004241019205543262,0.5652268097251179,0.8257103775546965,-1.0006163733698388,-0.003191868918500873,0.007324315289118338,-0.41091623224450846,nan,0.5596213220614042,0.6284872855987811,-0.3297224266698045,0.6228532003664082,0.3301421089068109,-121.16797123261804,-19713.981226932905,-28486.625877621096,0.0,nan,0.0,-0.41091623224450846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3405707998,
3735928559,1,390,19.676197,0.00465,4.360253843246028,0.07089843647554517,2603,1192,2636,1192,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,-8.04,0.03,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,0.0,0.0,0.0,-0.0003406530353126695,0.0005021730972187178,0.000702174804872836,0.0005027045069899134,0.0,0.0,0.0,0.004288529856615403,-0.8255946461613533,0.5649463167252335,0.0037594933845199185,0.5649608189712189,0.8255873008209915,-1.0003782918282411,-0.0014160851346550207,0.005524489273293937,-0.24151246059982368,nan,0.729166990747646,0.6275419579897007,-0.32944635241018083,0.6236000929706713,0.3304269977288222,-105.48116451987275,-19705.321938319197,-28483.506496407488,0.0,nan,0.0,-0.24151246059982368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,3405707998,
