magic_number,mode,euler_x,euler_y,dt,dt_observer,footer,
3735928559,0,-0.05334589257836342,0.015705514699220657,4284.3544921875,0.0,3405707998,
3735928559,0,-0.05101495608687401,0.017129885032773018,0.001145999995060265,10681307.0,3405707998,
3735928559,0,-0.04609815403819084,0.016374163329601288,0.0011500000255182385,10744003.0,3405707998,
3735928559,0,-0.04073909670114517,0.013629580847918987,0.0011549999471753836,10804348.0,3405707998,
3735928559,0,-0.03685871139168739,0.008871505968272686,0.001154000055976212,10863895.0,3405707998,
3735928559,0,-0.03505320101976395,0.0035391682758927345,0.0011549999471753836,10923691.0,3405707998,
3735928559,0,-0.03295578062534332,0.0010458282195031643,0.001610000035725534,10985822.0,3405707998,
3735928559,0,-0.028465433046221733,0.0006317367660813034,0.0019470000406727195,11046860.0,3405707998,
3735928559,0,-0.024586059153079987,0.00033536338014528155,0.001158999977633357,11105816.0,3405707998,
3735928559,0,-0.017498305067420006,-0.00026044854894280434,0.0011520000407472253,11165328.0,3405707998,
3735928559,0,0.003259584540501237,-0.0017006694106385112,0.0011520000407472253,11226538.0,3405707998,
3735928559,0,0.04321533814072609,-0.0074585555121302605,0.0011520000407472253,11291710.0,3405707998,
3735928559,0,0.09189359843730927,-0.017124567180871964,0.001155999954789877,11355314.0,3405707998,
3735928559,0,0.13173888623714447,-0.02750621736049652,0.001151000033132732,11415364.0,3405707998,
3735928559,0,0.15956400334835052,-0.0365971103310585,0.001151000033132732,11475828.0,3405707998,
3735928559,0,0.1770780086517334,-0.04206240177154541,0.0011530000483617187,11536889.0,3405707998,
3735928559,0,0.18744099140167236,-0.044846389442682266,0.001154000055976212,11597806.0,3405707998,
3735928559,0,0.18978279829025269,-0.046873513609170914,0.0011530000483617187,11657714.0,3405707998,
3735928559,0,0.18953552842140198,-0.047748345881700516,0.0011549999471753836,11717636.0,3405707998,
3735928559,0,0.20263241231441498,-0.045231860131025314,0.0011490000179037452,11778119.0,3405707998,
3735928559,0,0.2536565959453583,-0.03296724706888199,0.002133999951183796,11842734.0,3405707998,
3735928559,0,0.34565430879592896,-0.016025079414248466,0.0011569999624043703,11907377.0,3405707998,
3735928559,0,0.4249790906906128,-0.011659326031804085,0.0011609999928623438,11968220.0,3405707998,
3735928559,0,0.49248242378234863,-0.015814241021871567,0.0011630000080913305,12029992.0,3405707998,
3735928559,0,0.5507525205612183,-0.025385865941643715,0.0011599999852478504,12095576.0,3405707998,
3735928559,0,0.5683125257492065,-0.03282880783081055,0.0011569999624043703,12159466.0,3405707998,
3735928559,0,0.536930501461029,-0.032367877662181854,0.0011630000080913305,12219858.0,3405707998,
3735928559,0,0.41479742527008057,-0.04711779206991196,0.0021810000762343407,12284372.0,3405707998,
3735928559,0,0.1767164170742035,-0.0680326372385025,0.0011520000407472253,12349854.0,3405707998,
3735928559,0,-0.07521870732307434,-0.05642680823802948,0.0011520000407472253,12410846.0,3405707998,
3735928559,0,-0.29237592220306396,-0.02193177491426468,0.0011549999471753836,12470702.0,3405707998,
3735928559,0,-0.46215206384658813,0.01015230268239975,0.0021230001002550125,12535002.0,3405707998,
3735928559,0,-0.583742082118988,0.004728870466351509,0.0011609999928623438,12600653.0,3405707998,
3735928559,0,-0.5597032904624939,0.006931839045137167,0.0011630000080913305,12662021.0,3405707998,
3735928559,0,-0.43481698632240295,-0.017814714461565018,0.0011630000080913305,12722921.0,3405707998,
3735928559,0,-0.22704559564590454,-0.04525040462613106,0.001155999954789877,12788269.0,3405707998,
3735928559,0,0.02998531050980091,-0.047937024384737015,0.001155999954789877,12851918.0,3405707998,
3735928559,0,0.31322044134140015,-0.05358985811471939,0.0011530000483617187,12912839.0,3405707998,
3735928559,0,0.5344130396842957,-0.08558841794729233,0.0011569999624043703,12972932.0,3405707998,
3735928559,0,0.6638112664222717,-0.12371977418661118,0.002125999890267849,13037099.0,3405707998,
3735928559,0,0.7081301808357239,-0.16064730286598206,0.001155999954789877,13103000.0,3405707998,
3735928559,0,0.6971738934516907,-0.1855362206697464,0.0011579999700188637,13164044.0,3405707998,
3735928559,0,0.6878969073295593,-0.19327469170093536,0.0011579999700188637,13225208.0,3405707998,
3735928559,0,0.6808343529701233,-0.19106140732765198,0.0011660000309348106,13284267.0,3405707998,
3735928559,0,0.606033205986023,-0.18709085881710052,0.0011599999852478504,13350332.0,3405707998,
3735928559,0,0.3809940218925476,-0.19158387184143066,0.0011549999471753836,13414327.0,3405707998,
3735928559,0,0.08520625531673431,-0.17453262209892273,0.001154000055976212,13474720.0,3405707998,
3735928559,0,-0.16606077551841736,-0.10531894117593765,0.002116000046953559,13538879.0,3405707998,
3735928559,0,-0.35982537269592285,-0.0010719381971284747,0.0011520000407472253,13604802.0,3405707998,
3735928559,0,-0.5041099786758423,0.05550117418169975,0.0011680000461637974,13666245.0,3405707998,
3735928559,0,-0.5765360593795776,0.06884698569774628,0.0011630000080913305,13727749.0,3405707998,
3735928559,0,-0.603351354598999,0.0507902093231678,0.001164000015705824,13793557.0,3405707998,
3735928559,0,-0.591156542301178,0.03178896754980087,0.0019450000254437327,13857789.0,3405707998,
3735928559,0,-0.5559325814247131,-0.014565649442374706,0.001158999977633357,13919393.0,3405707998,
3735928559,0,-0.6004273891448975,-0.1085365042090416,0.0011599999852478504,13982532.0,3405707998,
3735928559,0,-0.8102120757102966,-0.20469596982002258,0.001167000038549304,14046945.0,3405707998,
3735928559,0,-1.1270971298217773,-0.24643824994564056,0.002124000107869506,14111560.0,3405707998,
3735928559,0,-1.3277645111083984,-0.2139206826686859,0.0011620000004768372,14174912.0,3405707998,
3735928559,0,-1.405461311340332,-0.13826459646224976,0.0011630000080913305,14236283.0,3405707998,
3735928559,0,-1.439658522605896,-0.09687024354934692,0.002125999890267849,14300272.0,3405707998,
3735928559,0,-1.4587348699569702,-0.08997470140457153,0.001164000015705824,14366438.0,3405707998,
3735928559,0,-1.4597958326339722,-0.10164943337440491,0.001167000038549304,14427776.0,3405707998,
3735928559,0,-1.4488979578018188,-0.08784733712673187,0.0011660000309348106,14488964.0,3405707998,
3735928559,0,-1.3626784086227417,-0.07856843620538712,0.001164000015705824,14555398.0,3405707998,
3735928559,0,-1.2280409336090088,-0.006734299939125776,0.0011709999525919557,14619307.0,3405707998,
3735928559,0,-1.1531639099121094,0.13833092153072357,0.0011709999525919557,14679807.0,3405707998,
3735928559,0,-1.130043387413025,0.25198355317115784,0.0021389999892562628,14744011.0,3405707998,
3735928559,0,-1.1248559951782227,0.30737239122390747,0.0011609999928623438,14809996.0,3405707998,
3735928559,0,-1.1354879140853882,0.2868751585483551,0.0011599999852478504,14871235.0,3405707998,
3735928559,0,-1.1825621128082275,0.2290959656238556,0.001154000055976212,14933067.0,3405707998,
3735928559,0,-1.2611719369888306,0.12519635260105133,0.0011650000233203173,14998940.0,3405707998,
3735928559,0,-1.3485393524169922,-0.07594519108533859,0.0019320000428706408,15062813.0,3405707998,
3735928559,0,-1.419729471206665,-0.21990297734737396,0.0011650000233203173,15124063.0,3405707998,
3735928559,0,-1.4143071174621582,-0.18727730214595795,0.0013719999697059393,15187355.0,3405707998,
3735928559,0,-1.3420881032943726,-0.13024993240833282,0.0011680000461637974,15252006.0,3405707998,
3735928559,0,-1.2263751029968262,-0.15562620759010315,0.002148000057786703,15316371.0,3405707998,
3735928559,0,-1.0977658033370972,-0.09646829217672348,0.0011660000309348106,15380040.0,3405707998,
3735928559,0,-0.9941085577011108,0.04526625573635101,0.0011630000080913305,15441229.0,3405707998,
3735928559,0,-0.8717775940895081,0.14688237011432648,0.0021170000545680523,15505169.0,3405707998,
3735928559,0,-0.6621354222297668,0.14650411903858185,0.001158999977633357,15571366.0,3405707998,
3735928559,1,-0.3870059549808502,0.07102163881063461,0.0013749999925494194,15637100.0,3405707998,
3735928559,1,-0.09660575538873672,-0.007030090782791376,0.0013790000230073929,15710668.0,3405707998,
3735928559,1,0.15022556483745575,-0.12191630899906158,0.0013749999925494194,15780903.0,3405707998,
3735928559,1,0.40731027722358704,-0.29439273476600647,0.0013640000252053142,15850543.0,3405707998,
3735928559,1,0.6731519103050232,-0.4524778127670288,0.0013760000001639128,15923491.0,3405707998,
3735928559,1,0.887388288974762,-0.5419961214065552,0.001415999955497682,15992200.0,3405707998,
3735928559,1,1.033735990524292,-0.6019098162651062,0.001395000028423965,16064592.0,3405707998,
3735928559,1,1.0170913934707642,-0.6413264274597168,0.001395000028423965,16135043.0,3405707998,
3735928559,1,0.8442994356155396,-0.6206263899803162,0.0013849999522790313,16206333.0,3405707998,
3735928559,1,0.6058050990104675,-0.5088679790496826,0.001373999984934926,16276988.0,3405707998,
3735928559,1,0.41559135913848877,-0.3088425397872925,0.0013920000055804849,16346136.0,3405707998,
3735928559,1,0.2610143721103668,-0.04202627018094063,0.002355000004172325,16419316.0,3405707998,
3735928559,1,0.11223586648702621,0.19473552703857422,0.0013780000153928995,16487893.0,3405707998,
3735928559,1,0.07888105511665344,0.38350236415863037,0.002334000077098608,16560495.0,3405707998,
3735928559,1,0.08247538655996323,0.4484075903892517,0.0013719999697059393,16630388.0,3405707998,
3735928559,1,0.11489735543727875,0.441171258687973,0.0023399998899549246,16701685.0,3405707998,
3735928559,1,0.16242606937885284,0.4076002538204193,0.0013790000230073929,16775160.0,3405707998,
3735928559,1,0.2326902151107788,0.3105856478214264,0.0013790000230073929,16842894.0,3405707998,
3735928559,1,0.4321070909500122,0.13381418585777283,0.0013830000534653664,16915660.0,3405707998,
3735928559,1,0.7052107453346252,0.01988069713115692,0.0013849999522790313,16985728.0,3405707998,
3735928559,1,0.889472246170044,-0.04436067119240761,0.0013830000534653664,17055424.0,3405707998,
3735928559,1,0.9447760581970215,-0.07371898740530014,0.001386999967508018,17128816.0,3405707998,
3735928559,1,0.9610691070556641,-0.09341584146022797,0.0013790000230073929,17197024.0,3405707998,
3735928559,1,0.9598962068557739,-0.10048475861549377,0.0013899999903514981,17268996.0,3405707998,
3735928559,1,0.9454303979873657,-0.10504588484764099,0.001386999967508018,17338108.0,3405707998,
3735928559,1,0.9159203171730042,-0.10866297781467438,0.0013800000306218863,17408078.0,3405707998,
3735928559,1,0.7866360545158386,-0.11252516508102417,0.0013810000382363796,17479964.0,3405707998,
3735928559,1,0.5424334406852722,-0.10089798271656036,0.001382000045850873,17548792.0,3405707998,
3735928559,1,0.1966242641210556,-0.0661856085062027,0.001370999962091446,17621652.0,3405707998,
3735928559,1,-0.11759304255247116,0.020749559625983238,0.0013760000001639128,17690776.0,3405707998,
3735928559,1,-0.36965957283973694,0.09343419224023819,0.0013810000382363796,17762000.0,3405707998,
3735928559,1,-0.49946314096450806,0.11900494992733002,0.0013859999598935246,17833164.0,3405707998,
3735928559,1,-0.4570069909095764,0.11696206033229828,0.001728000002913177,17903510.0,3405707998,
3735928559,1,-0.24997811019420624,0.08915578573942184,0.0023250000085681677,17976346.0,3405707998,
3735928559,1,0.1285332292318344,0.06939493119716644,0.0013770000077784061,18044762.0,3405707998,
3735928559,1,0.48991119861602783,-0.005440320819616318,0.0023429999127984047,18117260.0,3405707998,
3735928559,1,0.7828817367553711,-0.10675840824842453,0.0013859999598935246,18187710.0,3405707998,
3735928559,1,0.9360320568084717,-0.2040139138698578,0.0023499999660998583,18257710.0,3405707998,
3735928559,1,0.9687212705612183,-0.2675798833370209,0.0013790000230073929,18331432.0,3405707998,
3735928559,1,0.9499418139457703,-0.2830771207809448,0.001382000045850873,18398682.0,3405707998,
3735928559,1,0.923614501953125,-0.28200215101242065,0.0016299999551847577,18470848.0,3405707998,
3735928559,1,0.9125362634658813,-0.2770348787307739,0.0013879999751225114,18541280.0,3405707998,
3735928559,1,0.8895396590232849,-0.2695973515510559,0.0024210000410676003,18610692.0,3405707998,
3735928559,1,0.8395919799804688,-0.25726792216300964,0.0013849999522790313,18683148.0,3405707998,
3735928559,1,0.55836021900177,-0.16895067691802979,0.0013790000230073929,18823056.0,3405707998,
3735928559,1,0.4114721119403839,-0.03730053827166557,0.0013909999979659915,18892532.0,3405707998,
3735928559,1,0.3694286346435547,0.17065457999706268,0.0023960000835359097,18962112.0,3405707998,
3735928559,1,0.39751967787742615,0.43303897976875305,0.0013790000230073929,19035330.0,3405707998,
3735928559,1,0.4287120997905731,0.6728182435035706,0.0014029999729245901,19103988.0,3405707998,
3735928559,1,0.47095993161201477,0.848353385925293,0.001398000051267445,19177248.0,3405707998,
3735928559,1,0.5123878121376038,0.9168271422386169,0.0013989999424666166,19247768.0,3405707998,
3735928559,1,0.5002053380012512,0.8824161291122437,0.002196999965235591,19319854.0,3405707998,
3735928559,1,0.4434455335140228,0.7316979765892029,0.0013970000436529517,19391256.0,3405707998,
3735928559,1,0.37603941559791565,0.5172548890113831,0.0023360000923275948,19462156.0,3405707998,
3735928559,1,0.28155022859573364,0.2141091525554657,0.001986999996006489,19534876.0,3405707998,
3735928559,1,0.20011508464813232,-0.030990542843937874,0.0013780000153928995,19602100.0,3405707998,
3735928559,1,0.15547895431518555,-0.19310633838176727,0.0020200000144541264,19675024.0,3405707998,
3735928559,1,0.16339223086833954,-0.20740900933742523,0.0013699999544769526,19745672.0,3405707998,
3735928559,1,0.1841537207365036,-0.10915149003267288,0.0018980000168085098,19815836.0,3405707998,
