magic_number,mode,euler[0], euler[1], euler[2], velocity[0], velocity[1], velocity[2], input[0], input[1], dt,footer,time
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001001060009003,3405707998,1472.55
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000993609428406,3405707998,1472.68
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000025033950806,3405707998,1472.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000025033950806,3405707998,1472.87
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1472.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1473.05
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1473.13
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000054836273193,3405707998,1473.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000054836273193,3405707998,1473.37
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1473.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1473.55
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1473.68
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1473.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1473.87
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1473.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1474.05
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999995231628418,3405707998,1474.18
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1474.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000948905944824,3405707998,1474.37
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1474.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1474.55
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,1474.68
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1474.74
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1474.87
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,1474.93
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1475.05
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1475.18
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050008296966552734,3405707998,1475.24
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1475.37
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1475.43
3735928559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005001068115234375,3405707998,1475.55
